key	CM01_24_S247	CM02_14_S245	CM02_2_S14	CM02_5_S246	CM02_91_S238	CM03_34_S239	CM03_42_S4	CM03_47_S15	CM03_84_S248	CM06_11_S6	CM06_28_S240	CM06_29_S244	CM06_64_S241	CM07_26_S11	CM07_31_S12	CM1_23_S50	CM1_26_S52	CM1_30_S215	CM7_52_S47	CM7_69_S49	CM7_88B_S63	GCA_003434455_1_ASM343445v1_genomic	GCA_008679275_1_ASM867927v1_genomic	GCA_008680515_1_ASM868051v1_genomic	GCA_008680995_1_ASM868099v1_genomic	GCA_014866065_1_ASM1486606v1_genomic	GCA_017850655_1_ASM1785065v1_genomic	GCA_017851275_1_ASM1785127v1_genomic	GCA_017888015_1_ASM1788801v1_genomic	GCA_018364275_1_ASM1836427v1_genomic	GCA_018365775_1_ASM1836577v1_genomic	GCA_018375095_1_ASM1837509v1_genomic	GCA_018381315_1_ASM1838131v1_genomic	GCA_019114985_1_ASM1911498v1_genomic	GCA_019119895_1_ASM1911989v1_genomic	GCA_900066705_1_14207_7_32_genomic	GCA_904419485_1_Chicken_16_mag_180_genomic	GCA_904419565_1_Chicken_21_mag_8_genomic	GCA_905199235_1_SRR2912801_mag_bin_12_genomic	GCA_905206325_1_ERR1600569_mag_bin_31_genomic	GCA_910574135_1_MGBC000029_genomic	GCA_910574775_1_MGBC000097_genomic	GCA_910574945_1_MGBC000090_genomic	GCA_910575065_1_MGBC000096_genomic	GCA_910575135_1_MGBC000098_genomic	GCF_000154305_1_ASM15430v1_genomic	GCF_000154545_1_ASM15454v1_genomic	GCF_000185525_1_ASM18552v1_genomic	GCF_000185825_1_ASM18582v1_genomic	GCF_000210695_1_ASM21069v1_genomic	GCF_000332875_2_ASM33287v2_genomic	GCF_000432215_1_MGS276_genomic	GCF_000508985_1_ASM50898v1_genomic	GCF_000876135_1_ASM87613v1_genomic	GCF_001304975_1_ASM130497v1_genomic	GCF_001404835_1_14207_7_31_genomic	GCF_001404955_1_13470_2_79_genomic	GCF_001405635_1_14207_7_82_genomic	GCF_001405715_1_13414_6_52_genomic	GCF_001998765_1_ASM199876v1_genomic	GCF_002270485_1_ASM227048v1_genomic	GCF_003461705_1_ASM346170v1_genomic	GCF_003461725_1_ASM346172v1_genomic	GCF_003473625_1_ASM347362v1_genomic	GCF_003473725_1_ASM347372v1_genomic	GCF_003477415_1_ASM347741v1_genomic	GCF_003480775_1_ASM348077v1_genomic	GCF_003480825_1_ASM348082v1_genomic	GCF_003481105_1_ASM348110v1_genomic	GCF_003481805_1_ASM348180v1_genomic	GCF_005280655_1_ASM528065v1_genomic	GCF_008416325_1_ASM841632v1_genomic	GCF_013302355_1_ASM1330235v1_genomic	GCF_013302445_1_ASM1330244v1_genomic	GCF_013302455_1_ASM1330245v1_genomic	GCF_013302465_1_ASM1330246v1_genomic	GCF_013302475_1_ASM1330247v1_genomic	GCF_013302525_1_ASM1330252v1_genomic	GCF_013302545_1_ASM1330254v1_genomic	GCF_013302555_1_ASM1330255v1_genomic	GCF_013302565_1_ASM1330256v1_genomic	GCF_013302595_1_ASM1330259v1_genomic	GCF_013302605_1_ASM1330260v1_genomic	GCF_013302645_1_ASM1330264v1_genomic	GCF_013302665_1_ASM1330266v1_genomic	GCF_013302675_1_ASM1330267v1_genomic	GCF_013302685_1_ASM1330268v1_genomic	GCF_013302715_1_ASM1330271v1_genomic	GCF_013302745_1_ASM1330274v1_genomic	GCF_013302755_1_ASM1330275v1_genomic	GCF_013302785_1_ASM1330278v1_genomic	GCF_013302795_1_ASM1330279v1_genomic	GCF_013302815_1_ASM1330281v1_genomic	GCF_013302845_1_ASM1330284v1_genomic	GCF_013302855_1_ASM1330285v1_genomic	GCF_013303175_1_ASM1330317v1_genomic	GCF_013303185_1_ASM1330318v1_genomic	GCF_013303225_1_ASM1330322v1_genomic	GCF_013304505_1_ASM1330450v1_genomic	GCF_013304555_1_ASM1330455v1_genomic	GCF_014131675_1_ASM1413167v1_genomic	GCF_014290215_1_ASM1429021v1_genomic	GCF_014467075_1_ASM1446707v1_genomic	GCF_015554695_1_ASM1555469v1_genomic	GCF_016586355_1_ASM1658635v1_genomic	GCF_017776395_1_ASM1777639v1_genomic	GCF_017776445_1_ASM1777644v1_genomic	GCF_017776475_1_ASM1777647v1_genomic	GCF_018223505_1_ASM1822350v1_genomic	GCF_018786105_1_ASM1878610v1_genomic	GCF_018786145_1_ASM1878614v1_genomic	GCF_018786165_1_ASM1878616v1_genomic	GCF_018918155_1_ASM1891815v1_genomic	GCF_018982945_1_ASM1898294v1_genomic	GCF_900624715_1_81B4_genomic	GCF_902362655_1_MGYG_HGUT_00052_genomic	GCF_902362875_1_MGYG_HGUT_00065_genomic	GCF_902362985_1_MGYG_HGUT_00080_genomic	GCF_902388025_1_UHGG_MGYG_HGUT_02528_genomic	SRR13592713	SRR13592785	SRR13592839	SRR18440051	SRR18440091	SRR18440093	SRR18440101
GCF_003477415_1_ASM347741v1_genomic	0.9842395813344963	0.9847728583473863	0.9834156319290466	0.9860721063921064	0.7277515028901734	0.7277523699421965	0.9845444651162791	0.9846030632911392	0.9847052844500632	0.9856670953630796	0.7257108554913295	0.9860547765118318	0.7257686111111111	0.9837224005190313	0.9837207009952401	0.98347987012987	0.983519835994821	0.9838376029798421	0.9837008906182447	0.9835075507559397	0.9841861082024432	0.7255444114411441	0.9853016065292096	0.9844288319770226	0.9846220497427102	0.9862274914924648	0.9850362461673239	0.984615292321117	0.7480949720670392	0.7244540093240093	0.9835424375578168	0.7248487572590012	0.72641626146789	0.7477274314442415	0.7466173869801085	0.8764624214517878	0.7453566726780884	0.748816471111111	0.7235653300124534	0.8793232325581394	0.7264913245033112	0.7260217829457364	0.7262600221483941	0.7261376744186048	0.7261624584717608	0.7287030034522439	0.98623431827957	0.9902756294536817	0.7295212328767123	0.9861990610125487	0.9850689015817223	0.7239526516052319	0.7272568708240534	0.9831965762561139	0.7280162698412699	0.9828136580086582	0.9849089431968295	0.9852909855453351	0.9868363056768559	0.9851909801436418	0.7271739732142858	0.8827801196953209	0.7258434637514384	0.9866331318923688	0.9866545658496054	1.0	0.9846685659736953	0.9870712076890932	0.9856402264808363	0.9860755728491136	0.729939375696767	0.9870968072289158	0.9836315048118986	0.9828509364111498	0.9854408105802048	0.983816076294278	0.9907892662721893	0.9888232946821272	0.9854328815004263	0.9851880306905371	0.985332198036705	0.9856320151245551	0.9853807023863125	0.9899111299668875	0.9900425869205297	0.9853984077253221	0.9900649834574029	0.9852983288888889	0.9847077556561086	0.9853532474455798	0.9847293297101449	0.9857747431355182	0.9853368933333333	0.9865348407376362	0.985938643707483	0.9857918827029325	0.9853074435411021	0.9860834484228473	0.9856802116630671	0.9851586817406144	0.7287773187571922	0.7277744173140955	0.7287262413793103	0.9852632352941177	0.7513811611785096	0.9850404871447903	0.985007396582734	0.9843896277802996	0.8771588358886996	0.9849433100436682	0.9836976840215439	0.8789025317855169	0.782103438675696	0.7648763679245283	0.7318834518348624	0.7273118221258135	0.8764624214517878	0.7283094488188977	0.9851909801436418	0.9824328490298154	0.9837468610074627	0.9849995709123758	0.9858174299287411	0.9828162671232876	0.9835075656984785	0.9839824252039892
GCF_003480775_1_ASM348077v1_genomic	0.9836079115270099	0.9842484963325184	0.9802261938018333	0.9836973372781066	0.7259427845303867	0.72594391160221	0.9827018367346939	0.9841852811735942	0.9842571719641403	0.9848040858369099	0.7277060592755215	0.9848873652694612	0.7277082436882546	0.9816541212926073	0.9816495351925631	0.9817539128501557	0.9817382253771073	0.9834399194915254	0.9816245044247788	0.9817313936972925	0.9836467404255319	0.7262287965921194	0.9837064216715666	0.9824998039215685	0.9823973460898502	0.9830787078651686	0.981299293712317	0.9839298573825503	0.7477763719234275	0.7251965324384787	0.9838753402433529	0.7255115673289183	0.7277009868421053	0.7470477356828193	0.7443655247181267	0.8749484300159659	0.745216935064935	0.7482448793103449	0.7256206682297773	0.8779475566893424	0.7270193520518359	0.726880290948276	0.7269262351672062	0.7268849461206898	0.7268817025862069	0.7264669487750557	0.9838396787827557	0.9841599067005938	0.7265900665188469	0.9839020898685885	0.9840160365296804	0.7249312979683973	0.7271509740259741	0.9817006975736569	0.7260835666666666	0.9817965308693826	0.9824746253662621	0.9812546566164155	0.9834471465406103	0.9825028094634558	0.7275068661588682	0.8783103275957801	0.726662923076923	0.9841398896902842	0.9834851754385965	0.9847742223161454	1.0	0.9827796234309624	0.9825553249475891	0.9831466778664427	0.7267667891891892	0.9848229707295763	0.9808649146757678	0.9809589718430034	0.9818694290657439	0.9812003420342034	0.9824981166666668	0.9835514927905006	0.9818781131260793	0.9822268935803534	0.9822982484900777	0.9819528652668416	0.9819903505696758	0.9833995166809238	0.9833781316802054	0.9830983033419024	0.9833181837606838	0.9836639310344828	0.9817109745194457	0.9836325150732128	0.9815419910514542	0.9832849719706771	0.9836750968575119	0.9821261628883291	0.9818226268656717	0.9818266965046888	0.9814013333333335	0.9824350497620077	0.9823033211678831	0.9821519293712317	0.7263824222222222	0.7275356351791531	0.7263312208657048	0.9829180042105264	0.748969855319149	0.9808898528138529	0.9807717466493732	0.9786157279860506	0.8772594179600887	0.9816455303342962	0.9816394734570565	0.8800727242888402	0.7820582456140351	0.7649950634920635	0.732276573576799	0.7267582692307692	0.8749484300159659	0.726413431372549	0.9825028094634558	0.9828245041322313	0.980414087356322	0.9812546925133692	0.9836364821272885	0.9832522668513388	0.9836534890829693	0.9839778790496762
GCF_003480825_1_ASM348082v1_genomic	0.9839162811312789	0.9835992515592515	0.9827916517667091	0.9839171674360051	0.7272491758241759	0.7272506813186814	0.9843287933194154	0.9834370311850311	0.9835314345114345	0.9852022837370241	0.7267431653888281	0.9853459283246977	0.7267431653888281	0.9822200761743547	0.9819291166525783	0.9822377093072675	0.9821488305084745	0.9834954549301737	0.9822042440878379	0.9821346988973707	0.9839084641350212	0.7279241138560687	0.9840872066805845	0.983324888785913	0.9833702742707879	0.9849355765595464	0.9846765305245058	0.9860193617903025	0.7482435472370768	0.7264244332210998	0.9832916993166286	0.7258144127332602	0.7277499999999999	0.748990272232305	0.7464067156439066	0.8750850680628274	0.7466490017825314	0.7495019310344827	0.7246109639953542	0.8781847285954113	0.7278675816993464	0.727669640522876	0.7278389880304679	0.72765628540305	0.7276698257080609	0.726691629955947	0.9856145704891083	0.9852998414023373	0.7298487149028077	0.9853698413361168	0.9845237338673788	0.725322130044843	0.7288643581445523	0.98245899869961	0.7263636156351793	0.9804918499789296	0.9840068421052632	0.9837512125162973	0.983662921108742	0.9850276405919661	0.7288008756756758	0.8815628825431034	0.7267212349726776	0.9934246941955591	0.9849796343996677	0.9856221860659156	0.982691065539112	1.0	0.9944419268110528	0.9933221158301159	0.7284496268656716	0.9857665219279201	0.9832402309278351	0.9825907540173054	0.9835546899224806	0.9822185814360771	0.9833579262086514	0.9844094051110182	0.9835101981050818	0.983586701434159	0.9834025043252596	0.9853233928571429	0.9851818594687233	0.986962116850127	0.9869262071881607	0.9853845138306789	0.9869378619813718	0.9843296301020408	0.9835598837729101	0.9844153813378781	0.9835107750896057	0.9850927834612105	0.9843741219096335	0.9853323827160495	0.9847636011656953	0.9844715627597672	0.9844184031413612	0.9842730000000001	0.9841437718120806	0.9835330368763557	0.726704922907489	0.7292224784482759	0.7266522992299228	0.9790584324324324	0.7503664358108109	0.9841002433628319	0.9840884795063906	0.9819803217158177	0.8767325820812465	0.9827508839779006	0.982973319148936	0.8776425527312062	0.7821756088280062	0.7656672578124999	0.7282739715536105	0.7284416791443852	0.8750850680628274	0.7287628691983123	0.9850276405919661	0.9835667937219732	0.9834784509624198	0.9843957331571995	0.985701361136572	0.9804020239741816	0.9815487085514835	0.9821207936507937
GCF_003481105_1_ASM348110v1_genomic	0.9854160958033066	0.9830483184333758	0.9831063818657367	0.9834486190679778	0.7362801592356688	0.7362791188959661	0.9866730538662033	0.9828449808265872	0.9831045613287904	0.9851933868866697	0.7262692111111112	0.9852726054806438	0.7263633036707454	0.982158688172043	0.9818896433175763	0.9826890486533449	0.9822751470588236	0.9850683638687686	0.9821048990983254	0.9822826331745345	0.9853942578456318	0.7263671871657753	0.9847732824427482	0.9825513783403658	0.9843186616937253	0.985118977965307	0.9837581024750327	0.9853562281076462	0.7491216575591986	0.7252878935447339	0.9849759088817304	0.7255227413984462	0.7276489921612541	0.7481936723672368	0.7466572368421054	0.874717435082141	0.7459357522123894	0.7495893195521103	0.7243113603818615	0.8783182170978627	0.7270803402854007	0.7269549504950495	0.7271192747252746	0.7269343344334435	0.726946809680968	0.7258719444444444	0.9863900207555003	0.9849063372859026	0.7260874888392858	0.9863685074626867	0.9858639163328884	0.7241960428410371	0.7271086753528774	0.982504009640666	0.7258637942477876	0.9819103537936914	0.9846838029978586	0.9842030116329167	0.9830897856242119	0.9836966249460511	0.7273970504385966	0.8756680973451328	0.7262859888888888	0.9941853985367732	0.9846226692708335	0.9836557630782532	0.9824723076923078	0.995303089824823	1.0	0.9927011888638074	0.7268212351029253	0.9860425766326079	0.9834064150129423	0.9832751571244082	0.9815556613528651	0.983137967586509	0.982497854058722	0.9803194293125812	0.9815344210073181	0.9815305848974248	0.9814913993915689	0.9849947664775209	0.9854452802101575	0.9871390702656385	0.9870418201284796	0.986145324565125	0.9870443383297645	0.9856659260888694	0.9833213055062165	0.9855876000000001	0.9839874394618834	0.9857930629067244	0.9856085173779147	0.9843993741963138	0.9830037968144641	0.9827216201117318	0.9841467061923586	0.9815274601808007	0.9834082307692308	0.9814886614515429	0.7258599778270509	0.7268611255411254	0.7258897891231965	0.9793610682492582	0.7505040033641717	0.9840736606373816	0.9840996390201977	0.9826255714926043	0.8758781211784324	0.9832985095541402	0.9829666538131963	0.8801961813333332	0.7816622331566996	0.7645892283214002	0.7263917333333333	0.7269414115092292	0.874717435082141	0.7262263203463204	0.9836966249460511	0.9824811772917638	0.9829159879406308	0.9835581488121921	0.9858543658759125	0.9805955698617073	0.981930408719346	0.9826249641577061
GCF_003481805_1_ASM348180v1_genomic	0.9830337154811716	0.9850590687740283	0.9847204510961214	0.9838417272727273	0.7255556421514819	0.7255556421514819	0.9857428553299492	0.984954189131365	0.9850567878528658	0.9847393975903614	0.7256872687224669	0.9849181529209622	0.7256884691629955	0.9836119216182049	0.9836082209106239	0.9838287028401865	0.9838483128964058	0.9830477424749163	0.9835958231578948	0.9838243467230444	0.98300410041841	0.725087473347548	0.9850668042553191	0.9833886297512905	0.9828656230870136	0.9834195418787599	0.9850270550300947	0.9862988635403465	0.7482920398912057	0.7242427959413754	0.984920163018165	0.7245173038674032	0.7265223178807948	0.7487739963503648	0.7460609353146852	0.8761781396588485	0.7464212444046554	0.7486858283261804	0.7228405834305719	0.8789313740886148	0.7261332970620239	0.726078725490196	0.7262982244008714	0.7260836819172114	0.7261228898582334	0.7253635508849559	0.9852770892018781	0.9853510591900311	0.7253195439377085	0.9839747550931948	0.9844744336283187	0.7235168568232662	0.725851247288503	0.9815677719298245	0.72500951701427	0.980433040860215	0.9841266133108677	0.9835771644367718	0.9844381223628692	0.9848149472351203	0.7259924809575626	0.8805885340599454	0.7251308951965066	0.9965600223380492	0.9851146319796954	0.985310940060371	0.9832147544453854	0.9938158941676324	0.9925338763197589	1.0	0.725140192926045	0.9849764342105263	0.983256958564716	0.9831748358208955	0.9825189441800087	0.9829239411502453	0.984242674571805	0.9831959890341628	0.9825398444252379	0.9830972392638038	0.9834298379325449	0.9841890924440694	0.9840703316326531	0.9850365559982293	0.9850231313578064	0.9842485031000885	0.985026557522124	0.9848739440314822	0.9818478046634403	0.9846878889860139	0.9826816391982182	0.9847185456110156	0.9847027165354331	0.9844833801073051	0.9839207074490222	0.9838489650872818	0.982995893390192	0.9838368421052631	0.982715516766192	0.9836695361050329	0.7253322320441988	0.7259591459459459	0.7252867218543048	0.9849695383275261	0.7493464225589226	0.9831898178737823	0.983228426395939	0.9817402462203023	0.8766026036484247	0.9833225874420565	0.9838532790398629	0.8779632717391305	0.7820425874125875	0.7651510330912027	0.7257595206243032	0.7260699460043196	0.8761781396588485	0.7255792139737992	0.9848149472351203	0.9847966743755783	0.9840946292031323	0.9848685216240071	0.9851871726052752	0.981022427184466	0.9825988206926787	0.9829701648590023
GCF_005280655_1_ASM528065v1_genomic	0.7269476273022752	0.729022554517134	0.7262819463087249	0.7285860975609755	0.8110265095119934	0.8110377626137303	0.7280899333333334	0.7286199063475547	0.7290228971962617	0.7276403719912473	0.8108877163061564	0.7277246357615894	0.8108616923076924	0.7264499552071669	0.726039730941704	0.726104949832776	0.7271403884572696	0.7269219978401728	0.7263735011185682	0.7261060423634337	0.7276448481561822	0.827904246832473	0.7315786609989372	0.7283795752009184	0.7301461262241568	0.7246811498257839	0.7290024379232506	0.7293697033898304	0.7320507574094401	0.82672893398533	0.7246833947065594	0.8092658678377248	0.841402404	0.7290559124866596	0.7341559707724425	0.730814253647587	0.7271450480256136	0.733297579281184	0.8103277238641375	0.7264922319201995	0.8286282831608657	0.8280524859022558	0.8280808172851104	0.8280673718852845	0.8280823601316409	0.8120643908323281	0.7310097106109323	0.7308184418356456	0.8105487400917814	0.7309772737068964	0.7264855211912944	0.8112778206724782	0.8300321917808219	0.7294801762114537	0.8122789416058395	0.728758249733191	0.7289193176972282	0.7292282550335569	0.7289159623893805	0.7298281818181818	0.8302266745283019	0.728494744351962	0.8116885126324367	0.7281324312431242	0.7314525396825396	0.7322536303630363	0.7287474137931034	0.7303631595744678	0.7281724505494505	0.7281340109289616	1.0	0.7287462983425413	0.727561843575419	0.7303334146341464	0.7290908225108226	0.7275753273137697	0.7274139228295821	0.7288803506907546	0.729819989224138	0.7297349783549782	0.7302949623250808	0.7287891573033709	0.72726552154195	0.7279171108622621	0.7288786256983241	0.7266119978165939	0.7283059553072626	0.727503954248366	0.7276224095022624	0.7281681066376497	0.7283507118644067	0.7283750535331908	0.727107850877193	0.7288334569247547	0.7277863928967814	0.7278425331858407	0.7292184497816594	0.7303826559139784	0.7305846986607144	0.7295584989200864	0.811985138498595	0.830157562119081	0.8119049037690457	0.7294496703296703	0.7378690818363272	0.7273982847533632	0.7276724553571429	0.7261234691629956	0.7309955741626795	0.7309328601921025	0.7311494565217391	0.7281845066991474	0.7277451764705883	0.7308390085287846	0.8118649001663895	0.8276037296037296	0.730814253647587	0.8104311399176954	0.7298281818181818	0.729245255648038	0.7282849320148331	0.7281256615017878	0.7270229745370371	0.7280752107728337	0.7274428667413213	0.7260639237668162
GCF_008416325_1_ASM841632v1_genomic	0.9872799873310811	0.9863049116904964	0.9856402870608397	0.9880615364469665	0.725275914844649	0.7252774568469506	0.9909028839525087	0.9861939646464646	0.9863015692048801	0.9925139365671641	0.7252323563218391	0.9925985539033458	0.7252335862068965	0.9862007087294729	0.9862985161564626	0.9867234678150498	0.9863657702237523	0.9866946186440677	0.9861997709593776	0.9863610206718346	0.987236687790452	0.7263147474747474	0.9856844181034482	0.9861301017935047	0.9868278559249787	0.9861495139216612	0.9857319932857743	0.9869658039552881	0.747351688191882	0.7252197872340425	0.9860061121239744	0.725227147766323	0.726185576923077	0.7479024537037038	0.7453061759425496	0.8766233587370714	0.7455324795640326	0.7483016357206013	0.7228088014527845	0.8802128173022198	0.7271024828375287	0.7269688965517241	0.7269180689655173	0.7271076174112256	0.7269676234213547	0.7252101478953357	0.9874286455207887	0.9889021592330138	0.7257572286374135	0.9870771737251512	0.9861020827886711	0.724054662004662	0.7266746469248291	0.9861889307660795	0.7250916305587229	0.9859788921161825	0.9866191491190375	0.985317688172043	0.9855333259325044	0.9873468198757763	0.7265972405929304	0.8792640045766591	0.7255995124716553	0.9866250572687225	0.9871817983043285	0.9875925225612376	0.9850044833625218	0.9872659633027523	0.987488012533572	0.9864717283950617	0.7256727566964285	1.0	0.9866891808731809	0.9864368383880349	0.9876985054678008	0.9862095943562611	0.986195549380077	0.9876646649916248	0.9876345754527164	0.9877773260517799	0.9876290953150243	0.9860805758928571	0.9860445960502692	0.9881343587521664	0.9881053626943005	0.9939570495049505	0.9879918339100345	0.9870166694915254	0.9856572518050541	0.9869461558001693	0.9856085156950674	0.9869627019027485	0.9868930364715862	0.9867191278610892	0.9865832482043096	0.9863568301435407	0.9855002955447729	0.9877937697608431	0.9855155477651182	0.9875518255250404	0.7252932460136675	0.7268677133105803	0.725241763367463	0.9866004497138186	0.7489883682373473	0.9858034524341224	0.9857211066488174	0.9841511531449406	0.8780308651109846	0.986724244415243	0.985527130044843	0.8906179807692308	0.7803206495468278	0.7627922826969943	0.725510519630485	0.726966723549488	0.8766233587370714	0.7256424771689497	0.9873468198757763	0.986342261682243	0.9850081896162529	0.9858891710069445	0.9864427259887006	0.9840109778180173	0.9841020802442213	0.9846419772344014
GCF_013302355_1_ASM1330235v1_genomic	0.9812653577512778	0.9797036569037657	0.9820120352625528	0.9837390710382513	0.7311778471474704	0.7311789020452097	0.9834270071542132	0.9794775471698113	0.9795132216170926	0.9849924671707123	0.7296792532467532	0.9849284286285486	0.7296781385281387	0.9829824970737417	0.9831771813631113	0.9836380839788015	0.9834903695060289	0.9809156343442973	0.9829058050682262	0.9834781439688715	0.9811821815083085	0.7263330217391305	0.9822878485885373	0.9816515482954548	0.9829026490924805	0.984716625	0.9857641550621002	0.9835811484027498	0.7489152650822668	0.7252634965831435	0.9837170558608058	0.7270538737758432	0.7267280413492927	0.7483311843276937	0.7469731370826012	0.8725266963350786	0.7458562401402279	0.7483719982698962	0.7247995799299883	0.8779464085667218	0.7264990054644808	0.7265480109289619	0.7265250054644808	0.7264906004366813	0.7265536065573771	0.7269227906976744	0.9828688487680544	0.9819432039672273	0.7295329525862069	0.9831155956989248	0.9837374955357143	0.72449879640045	0.7259691512513602	0.983699832	0.7265060218579233	0.9791504673267327	0.9828892421676545	0.9838332882165606	0.9811684067085953	0.9817668505942275	0.7261306564551423	0.8788195444801714	0.7261039847161572	0.9815888471502591	0.9826196873697373	0.980281865639709	0.980361702668361	0.9827182491856679	0.9815905859872611	0.9814724822398663	0.725650563991323	0.9849421331689273	1.0	0.9990764804649662	0.9811969795758052	0.9821793975903614	0.979140312771503	0.9813640344086022	0.9811757956777996	0.9820383075703528	0.9821616977389925	0.9828504276315789	0.9828137598343685	0.983779557717824	0.9837465988500664	0.9834113086956522	0.9837034734513275	0.9826386324786326	0.9844630521201414	0.9827529700854701	0.9844812279151942	0.9828735806174957	0.9826967994858613	0.9843149886535553	0.9843056731133865	0.9841512291350532	0.9835724013294557	0.9827414165666268	0.9835514163669065	0.9820388263283109	0.7269083002207505	0.7279883387270766	0.7269409933774834	0.9832102578341929	0.7496277956081082	0.9814517174753112	0.9815096576807875	0.9819652953859421	0.8749672916666665	0.9799745415595544	0.9823556866121393	0.8891988246628131	0.7795757397769516	0.7660088052754074	0.7275927544247789	0.7261829718004339	0.8725266963350786	0.7282510180275716	0.9817668505942275	0.981889856584094	0.9847694872830036	0.9855726615384616	0.9826037545787546	0.9809405221238937	0.9814875988225399	0.9821875900163666
GCF_013302445_1_ASM1330244v1_genomic	0.9817412548179871	0.981378891708968	0.9827612870514821	0.9838771102661598	0.7322341967213116	0.7322363387978141	0.9846013087113609	0.9811845935647756	0.9812910922946655	0.9853071011595362	0.7310038461538463	0.9852485880465303	0.7310920792079209	0.9834596951702297	0.9836829953198128	0.9841603166118421	0.9839217830374755	0.9813277448453609	0.9834232318037974	0.9839222761341223	0.9817261508786971	0.726226048298573	0.9820217571611801	0.9821623588516748	0.9827346083946344	0.9850054156990246	0.9859194126506025	0.9838027188006483	0.748762050816697	0.7258219003476246	0.983674565018315	0.7274600777777777	0.7268259071274298	0.7491424553571429	0.7476018914185639	0.8728046810753821	0.7469176434245367	0.7486649480069323	0.7259750829383887	0.8788253521907932	0.726763635359116	0.726832364640884	0.7268090497237568	0.7268283535911603	0.7268382099447512	0.7306021988950276	0.9831456341045416	0.9820995279341708	0.7286758803986711	0.9833439887640449	0.9847840564769161	0.7257687771428573	0.7262554515418502	0.9838548585093664	0.7302360348583876	0.9795933828846927	0.9832766139375803	0.9838666706682674	0.9813456437315323	0.981810712761417	0.7264938870431894	0.8795776200755532	0.7273005128205128	0.9820842061765984	0.9832232901337793	0.9815117198275861	0.9805204717382066	0.9830223922855971	0.9823179127459368	0.9820248670325031	0.728660331550802	0.9852131363636363	0.9997943088903312	1.0	0.9815423775100403	0.9822641534612178	0.9795659116746829	0.9818874446854663	0.9816035611510792	0.9823084609186138	0.9823384637096774	0.9831598493093345	0.983134361567636	0.9838768411712512	0.9838564906832298	0.9836238615179761	0.9838087932564331	0.9830776969436075	0.9845124646017699	0.9831573310374515	0.9845443534100974	0.98321746326707	0.9831166019836135	0.9843128175957527	0.9845328881278539	0.9842909543726235	0.9832174021648626	0.9829066398066076	0.9829841580601708	0.9822374063632703	0.7305636534216337	0.728558393442623	0.7305889281767955	0.9835145075456713	0.7516329648241207	0.9817555283505155	0.9817638734501923	0.9818255407152089	0.8763091313908742	0.980285870967742	0.9825791153512576	0.8901907326540515	0.7804962293853074	0.7648312597809077	0.7290118651685392	0.7266995409836067	0.8728046810753821	0.7277815760869565	0.981810712761417	0.9822865675557501	0.9848118515530456	0.9856259976887519	0.9825747627821281	0.9814527876895629	0.982011166737378	0.9825747257731959
GCF_013302455_1_ASM1330245v1_genomic	0.9805759767731234	0.9802015730800991	0.97978546856465	0.9828081640458989	0.726651851851852	0.7266531957671959	0.9837647007182762	0.9801092721257239	0.9801186652892563	0.9846856264775414	0.7264202804746495	0.9849787292161521	0.7264471736785331	0.9820135155279504	0.9820719413919414	0.9823016218560278	0.9820395289256199	0.9802144527363185	0.981998132505176	0.982035409090909	0.980607501037775	0.7262871122994653	0.9831623156089194	0.9828203436592448	0.9841740302902818	0.9836071927374301	0.983370496	0.9846372812755518	0.7484444494584837	0.7251001587301588	0.9826836034798535	0.7251424245689656	0.7273405980066445	0.7482261462979483	0.745656732588134	0.875332254054054	0.7459859525899911	0.74910358326068	0.7241628358208955	0.8787459494382023	0.7274580765027324	0.7274933442622951	0.7275161050328227	0.7274101965065504	0.7274995191256829	0.7257934815618221	0.9849855945252353	0.9859828274692666	0.7297702577873255	0.9838286816447648	0.9839976576182138	0.7246353252480705	0.7269933440860215	0.9837306586826347	0.7260005337690631	0.9810712990099011	0.9843885542667772	0.9831710044194456	0.9835362563025212	0.9809047586206896	0.7274322343921139	0.8789199129488574	0.7259662028047467	0.9837151971954426	0.9841158602846055	0.9843019723618092	0.9813349166310389	0.9844406452991453	0.9813715930331353	0.9814937537029199	0.72831156820623	0.9857409654350417	0.9825137947306332	0.9823741563126253	1.0	0.9834794928148776	0.9829706417339567	0.9828929350441059	0.9999434764207982	0.9990775886745489	0.9985363798951588	0.9845206478064782	0.9840811633767323	0.9849351180764276	0.9850750107250107	0.9843727367542762	0.9850738807890222	0.9828126700464725	0.9831912297592997	0.9828861886632825	0.9831871840839527	0.9826271755725192	0.9827978262711865	0.9838014467102733	0.9821003699376947	0.9820738383838383	0.9841933088235294	0.9990333772755807	0.9838844645868465	0.9986365578817735	0.7255457235421168	0.7264260962566844	0.7256105945945948	0.9838562356792144	0.7498086367485182	0.9816568947818649	0.9815949039692702	0.982565597731239	0.8753757724484106	0.9815264112227806	0.9811659711620017	0.8867732370517928	0.7835848309541699	0.7642365972778222	0.7271993103448275	0.7276549407965555	0.875332254054054	0.7287225717321998	0.9809047586206896	0.9830696866725508	0.9825095790378008	0.9833722235973598	0.9842064545454545	0.9810381580115402	0.9821239545844044	0.9818323203963667
