ORF_ID	ORF	HMM_Name	Score	Significance_evalue	NAME	Alternative_name	Database	Description	genome_name
0000001863	66_7	PF02742.10	48.4	9.8e-14	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_017888015.1_ASM1788801v1_genomic
0000001880	67_7	K11068_1278_95_625	228.8	6.7e-69	hlyIII	-	KEGG	hemolysin III	GCA_017888015.1_ASM1788801v1_genomic
0000001981	69_51	K10814_8	40.5	3.1e-11	hcnA	-	KEGG	hydrogen cyanide synthase HcnA [EC:1.4.99.5]	GCA_017888015.1_ASM1788801v1_genomic
0000001982	69_52	K10815_8	132	2.7e-39	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCA_017888015.1_ASM1788801v1_genomic
0000001984	69_54	K10816_8	93.3	1.7000000000000002e-27	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCA_017888015.1_ASM1788801v1_genomic
0000002007	69_77	PF13091.1	90.8	9.2e-27	PLDc_2	-	PFAM	PLD-like domain	GCA_017888015.1_ASM1788801v1_genomic
0000002027	69_97	PF00881.19	75.2	9.1e-22	Nitroreductase	-	PFAM	Nitroreductase family	GCA_017888015.1_ASM1788801v1_genomic
0000002137	73_29	K11060_3	68.1	8.1e-20	entB	-	KEGG	probable enterotoxin B	GCA_017888015.1_ASM1788801v1_genomic
0000002137	73_29	K11062_2	44.2	1.2e-12	entD	-	KEGG	probable enterotoxin D	GCA_017888015.1_ASM1788801v1_genomic
0000002160	73_52	PF00903.20	42.4	1e-11	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_017888015.1_ASM1788801v1_genomic
0000002175	73_67	PF00717.18	63.2	2.2e-18	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_017888015.1_ASM1788801v1_genomic
0000002203	75_8	PF05016.9	48.9	1.1e-13	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein	GCA_017888015.1_ASM1788801v1_genomic
0000002502	88_7	PF13091.1	101.2	5.6000000000000005e-30	PLDc_2	-	PFAM	PLD-like domain	GCA_017888015.1_ASM1788801v1_genomic
0000002559	89_51	PF01636.18	50	5.5e-14	APH	-	PFAM	Phosphotransferase enzyme family	GCA_017888015.1_ASM1788801v1_genomic
0000000147	1_147	K11041_146	268	1.6000000000000001e-80	eta	-	KEGG	exfoliative toxin A\/B	GCA_018364275.1_ASM1836427v1_genomic
0000000257	1_257	K11060_3	89.3	3.6e-26	entB	-	KEGG	probable enterotoxin B	GCA_018364275.1_ASM1836427v1_genomic
0000000283	1_283	PF08367.6	219.5	6.1e-66	M16C_assoc	-	PFAM	Peptidase M16C associated	GCA_018364275.1_ASM1836427v1_genomic
0000000283	1_283	PF05193.16	80.9	1.8e-23	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_018364275.1_ASM1836427v1_genomic
0000000283	1_283	K06972_355	993.1	2.0999999999999998e-299	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]	GCA_018364275.1_ASM1836427v1_genomic
0000000327	1_327	PF00873.14	734.1	3.9e-221	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family	GCA_018364275.1_ASM1836427v1_genomic
0000000609	10_44	K10814_8	49.7	5e-14	hcnA	-	KEGG	hydrogen cyanide synthase HcnA [EC:1.4.99.5]	GCA_018364275.1_ASM1836427v1_genomic
0000000610	10_45	K10815_8	129.9	1.4e-38	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCA_018364275.1_ASM1836427v1_genomic
0000000612	10_47	K10816_8	95.4	4.500000000000001e-28	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCA_018364275.1_ASM1836427v1_genomic
0000000619	10_54	PF05016.9	48.8	1.4e-13	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein	GCA_018364275.1_ASM1836427v1_genomic
0000000771	13_63	PF10502.4	51	2e-14	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCA_018364275.1_ASM1836427v1_genomic
0000000771	13_63	PF00717.18	59.7	3.3e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_018364275.1_ASM1836427v1_genomic
0000000773	13_65	PF00717.18	53.5	2.8e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_018364275.1_ASM1836427v1_genomic
0000000945	17_4	PF07883.6	66.2	2.8e-19	Cupin_2	-	PFAM	Cupin domain	GCA_018364275.1_ASM1836427v1_genomic
0000000951	17_10	K11060_3	44.7	1.1e-12	entB	-	KEGG	probable enterotoxin B	GCA_018364275.1_ASM1836427v1_genomic
0000000955	17_14	PF02742.10	54.2	1.8e-15	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_018364275.1_ASM1836427v1_genomic
0000000955	17_14	PF01325.14	42.5	9.4e-12	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_018364275.1_ASM1836427v1_genomic
0000000958	17_17	K11060_3	62.5	4.6e-18	entB	-	KEGG	probable enterotoxin B	GCA_018364275.1_ASM1836427v1_genomic
0000001033	19_64	PF00717.18	64.5	1e-18	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_018364275.1_ASM1836427v1_genomic
0000001110	22_33	PF07883.6	45.6	7.3e-13	Cupin_2	-	PFAM	Cupin domain	GCA_018364275.1_ASM1836427v1_genomic
0000001169	24_1	PF00881.19	96.8	2.3000000000000003e-28	Nitroreductase	-	PFAM	Nitroreductase family	GCA_018364275.1_ASM1836427v1_genomic
0000001253	25_67	PF01909.18	42.5	1.2e-11	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain	GCA_018364275.1_ASM1836427v1_genomic
0000001271	25_85	PF01325.14	53.9	2.6e-15	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_018364275.1_ASM1836427v1_genomic
0000001306	27_13	K11062_2	56.9	2.1e-16	entD	-	KEGG	probable enterotoxin D	GCA_018364275.1_ASM1836427v1_genomic
0000001307	27_14	PF05105.7	67.4	1.7e-19	Phage_holin_4	-	PFAM	Holin family	GCA_018364275.1_ASM1836427v1_genomic
0000001307	27_14	TIGR01593	45.1	1.5e-12	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_018364275.1_ASM1836427v1_genomic
0000001367	27_74	K03699_483	397.9	7.299999999999998e-120	tlyC	-	KEGG	putative hemolysin	GCA_018364275.1_ASM1836427v1_genomic
0000001412	29_22	K11068_1278_95_625	225.1	1.0999999999999999e-67	hlyIII	-	KEGG	hemolysin III	GCA_018364275.1_ASM1836427v1_genomic
0000001591	35_6	K11060_3	98.2	6.9e-29	entB	-	KEGG	probable enterotoxin B	GCA_018364275.1_ASM1836427v1_genomic
0000001613	37_11	K10816_8	74.7	8.700000000000001e-22	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCA_018364275.1_ASM1836427v1_genomic
0000001614	37_12	K10815_8	62.4	4.3e-18	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCA_018364275.1_ASM1836427v1_genomic
0000001617	37_15	PF07883.6	45.5	7.9e-13	Cupin_2	-	PFAM	Cupin domain	GCA_018364275.1_ASM1836427v1_genomic
0000001732	40_51	K03699_483	274.7	1.7e-82	tlyC	-	KEGG	putative hemolysin	GCA_018364275.1_ASM1836427v1_genomic
0000001738	40_57	PF05016.9	47.1	4.7e-13	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein	GCA_018364275.1_ASM1836427v1_genomic
0000001774	41_33	PF07883.6	55.2	7.3e-16	Cupin_2	-	PFAM	Cupin domain	GCA_018364275.1_ASM1836427v1_genomic
0000001853	43_3	PF13091.1	98.4	4.9e-29	PLDc_2	-	PFAM	PLD-like domain	GCA_018364275.1_ASM1836427v1_genomic
0000001902	43_52	PF13958.1	134.7	4.4e-40	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_018364275.1_ASM1836427v1_genomic
0000001918	45_7	PF00882.13	58.9	9.3e-17	Zn_dep_PLPC	-	PFAM	Zinc dependent phospholipase C	GCA_018364275.1_ASM1836427v1_genomic
0000001953	45_42	PF00881.19	103.9	1.5000000000000001e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_018364275.1_ASM1836427v1_genomic
0000001984	46_18	PF00903.20	40.8	3.9e-11	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_018364275.1_ASM1836427v1_genomic
0000002037	47_18	PF00882.13	69.5	5.1e-20	Zn_dep_PLPC	-	PFAM	Zinc dependent phospholipase C	GCA_018364275.1_ASM1836427v1_genomic
0000002044	47_25	PF03372.18	93.5	3.8e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCA_018364275.1_ASM1836427v1_genomic
0000002045	47_26	PF03372.18	41	4.3e-11	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCA_018364275.1_ASM1836427v1_genomic
0000002123	49_15	K03699_483	257.8	2.3e-77	tlyC	-	KEGG	putative hemolysin	GCA_018364275.1_ASM1836427v1_genomic
0000002124	49_16	PF02452.12	105.4	3.5999999999999996e-31	PemK	-	PFAM	PemK-like protein	GCA_018364275.1_ASM1836427v1_genomic
0000002175	49_67	PF00717.18	56.1	4.3e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_018364275.1_ASM1836427v1_genomic
0000002318	51_1	PF14057.1	636.1	1.6999999999999998e-192	GGGtGRT	-	PFAM	GGGtGRT protein	GCA_018364275.1_ASM1836427v1_genomic
0000002446	54_82	PF02742.10	56.1	4.4e-16	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_018364275.1_ASM1836427v1_genomic
0000002446	54_82	PF01325.14	46.6	4.9e-13	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_018364275.1_ASM1836427v1_genomic
0000002603	60_19	PF07883.6	48.9	6.7e-14	Cupin_2	-	PFAM	Cupin domain	GCA_018364275.1_ASM1836427v1_genomic
0000002786	62_42	PF01909.18	46.2	8.7e-13	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain	GCA_018364275.1_ASM1836427v1_genomic
0000002801	63_13	PF13091.1	82.2	5.0999999999999995e-24	PLDc_2	-	PFAM	PLD-like domain	GCA_018364275.1_ASM1836427v1_genomic
0000002914	64_86	PF07883.6	49	6.2e-14	Cupin_2	-	PFAM	Cupin domain	GCA_018364275.1_ASM1836427v1_genomic
0000003103	70_17	PF13950.1	60.8	1.9e-17	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCA_018364275.1_ASM1836427v1_genomic
0000003112	70_26	PF00881.19	63.6	3.8e-18	Nitroreductase	-	PFAM	Nitroreductase family	GCA_018364275.1_ASM1836427v1_genomic
0000000105	4_16	K11060_3	70.8	1.2e-20	entB	-	KEGG	probable enterotoxin B	GCA_018365775.1_ASM1836577v1_genomic
0000000123	4_34	PF00882.13	74.3	1.4e-21	Zn_dep_PLPC	-	PFAM	Zinc dependent phospholipase C	GCA_018365775.1_ASM1836577v1_genomic
0000000177	6_15	PF03372.18	89.6	4.9e-26	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCA_018365775.1_ASM1836577v1_genomic
0000000228	6_66	PF13091.1	75.7	4.2e-22	PLDc_2	-	PFAM	PLD-like domain	GCA_018365775.1_ASM1836577v1_genomic
0000000641	12_57	K11060_3	58.9	4.6e-17	entB	-	KEGG	probable enterotoxin B	GCA_018365775.1_ASM1836577v1_genomic
0000000644	13_3	PF03372.18	50.9	3.1e-14	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCA_018365775.1_ASM1836577v1_genomic
0000000719	14_11	PF13091.1	52.6	5.9e-15	PLDc_2	-	PFAM	PLD-like domain	GCA_018365775.1_ASM1836577v1_genomic
0000000881	17_18	PF08367.6	216.1	5.4000000000000006e-65	M16C_assoc	-	PFAM	Peptidase M16C associated	GCA_018365775.1_ASM1836577v1_genomic
0000000881	17_18	PF05193.16	75	9.500000000000001e-22	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_018365775.1_ASM1836577v1_genomic
0000000881	17_18	K06972_355	991.8	4.0999999999999996e-299	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]	GCA_018365775.1_ASM1836577v1_genomic
0000000908	18_5	PF00717.18	59.5	3.1e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_018365775.1_ASM1836577v1_genomic
0000000910	18_7	PF00717.18	58	9.1e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_018365775.1_ASM1836577v1_genomic
0000000910	18_7	PF10502.4	49	7.1e-14	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCA_018365775.1_ASM1836577v1_genomic
0000000910	18_7	TIGR02771	46.6	3.5e-13	TraF_Ti	-	TIGR	conjugative transfer signal peptidase TraF	GCA_018365775.1_ASM1836577v1_genomic
0000000974	19_19	K11068_1278_95_625	223.1	3.7e-67	hlyIII	-	KEGG	hemolysin III	GCA_018365775.1_ASM1836577v1_genomic
0000001072	22_7	PF04488.10	63.3	3.6e-18	Gly_transf_sug	-	PFAM	Glycosyltransferase sugar-binding region containing DXD motif	GCA_018365775.1_ASM1836577v1_genomic
0000001112	23_23	PF07883.6	54	1.4e-15	Cupin_2	-	PFAM	Cupin domain	GCA_018365775.1_ASM1836577v1_genomic
0000001131	24_6	PF13950.1	63.1	2.8e-18	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCA_018365775.1_ASM1836577v1_genomic
0000001187	25_25	PF07883.6	40.6	2.2e-11	Cupin_2	-	PFAM	Cupin domain	GCA_018365775.1_ASM1836577v1_genomic
0000001269	28_21	PF01909.18	45	1.6e-12	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain	GCA_018365775.1_ASM1836577v1_genomic
0000001443	38_12	PF01909.18	44.4	2.5e-12	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain	GCA_018365775.1_ASM1836577v1_genomic
0000001528	44_1	K11062_2	57.3	1.3e-16	entD	-	KEGG	probable enterotoxin D	GCA_018365775.1_ASM1836577v1_genomic
0000001529	44_2	TIGR01593	77.4	1.1e-22	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_018365775.1_ASM1836577v1_genomic
0000001529	44_2	PF05105.7	81.8	4.5999999999999995e-24	Phage_holin_4	-	PFAM	Holin family	GCA_018365775.1_ASM1836577v1_genomic
0000001565	44_38	PF14058.1	41.8	1.8e-11	PcfK	-	PFAM	PcfK-like protein	GCA_018365775.1_ASM1836577v1_genomic
0000001583	44_56	PF14057.1	639	1.9e-193	GGGtGRT	-	PFAM	GGGtGRT protein	GCA_018365775.1_ASM1836577v1_genomic
0000001587	44_60	K03699_483	266.5	4.3e-80	tlyC	-	KEGG	putative hemolysin	GCA_018365775.1_ASM1836577v1_genomic
0000001588	44_61	PF02452.12	106.8	1.1e-31	PemK	-	PFAM	PemK-like protein	GCA_018365775.1_ASM1836577v1_genomic
0000001613	44_86	PF00881.19	98.9	4.2e-29	Nitroreductase	-	PFAM	Nitroreductase family	GCA_018365775.1_ASM1836577v1_genomic
0000001635	46_4	K11021_124	75.4	3.7000000000000005e-22	tccC	-	KEGG	insecticidal toxin complex protein TccC	GCA_018365775.1_ASM1836577v1_genomic
0000001704	51_3	PF01909.18	41.1	2.7e-11	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain	GCA_018365775.1_ASM1836577v1_genomic
0000001755	53_30	PF15534.1	89.3	2.7e-26	Ntox35	-	PFAM	Putative toxin 56	GCA_018365775.1_ASM1836577v1_genomic
0000001757	53_32	K11021_124	43.1	2.2e-12	tccC	-	KEGG	insecticidal toxin complex protein TccC	GCA_018365775.1_ASM1836577v1_genomic
0000001779	53_54	K03699_483	397.1	1e-119	tlyC	-	KEGG	putative hemolysin	GCA_018365775.1_ASM1836577v1_genomic
0000001799	53_74	PF00873.14	710.7	3.4999999999999996e-214	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family	GCA_018365775.1_ASM1836577v1_genomic
0000001812	53_87	PF13091.1	92	3.7e-27	PLDc_2	-	PFAM	PLD-like domain	GCA_018365775.1_ASM1836577v1_genomic
0000001880	56_42	PF00717.18	65.5	4.2e-19	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_018365775.1_ASM1836577v1_genomic
0000001923	56_85	PF00903.20	43.2	5.6e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_018365775.1_ASM1836577v1_genomic
0000001950	56_112	PF00717.18	63.4	1.8e-18	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_018365775.1_ASM1836577v1_genomic
0000002120	59_102	K11060_3	48.2	8.3e-14	entB	-	KEGG	probable enterotoxin B	GCA_018365775.1_ASM1836577v1_genomic
0000002291	60_154	PF02742.10	49.1	5.3e-14	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_018365775.1_ASM1836577v1_genomic
0000002333	61_23	PF13091.1	102.6	1.9999999999999998e-30	PLDc_2	-	PFAM	PLD-like domain	GCA_018365775.1_ASM1836577v1_genomic
0000002481	65_9	PF13950.1	102.7	1.2000000000000001e-30	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCA_018365775.1_ASM1836577v1_genomic
0000000026	1_26	PF05016.9	56	8.2e-16	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein	GCA_018375095.1_ASM1837509v1_genomic
0000000048	1_48	PF00717.18	53.5	3e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_018375095.1_ASM1837509v1_genomic
0000000050	1_50	PF10502.4	51.4	1.7e-14	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCA_018375095.1_ASM1837509v1_genomic
0000000050	1_50	PF00717.18	61	1.4e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_018375095.1_ASM1837509v1_genomic
0000000188	1_188	PF00903.20	68	1.6e-19	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_018375095.1_ASM1837509v1_genomic
0000000512	1_512	PF14057.1	634.3	6.6e-192	GGGtGRT	-	PFAM	GGGtGRT protein	GCA_018375095.1_ASM1837509v1_genomic
0000000598	1_598	K03699_483	257.9	2.4e-77	tlyC	-	KEGG	putative hemolysin	GCA_018375095.1_ASM1837509v1_genomic
0000000599	1_599	PF02452.12	107.9	6.399999999999999e-32	PemK	-	PFAM	PemK-like protein	GCA_018375095.1_ASM1837509v1_genomic
0000000649	1_649	PF00717.18	56.1	4.5e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_018375095.1_ASM1837509v1_genomic
0000001117	10_20	PF00882.13	54	3.1e-15	Zn_dep_PLPC	-	PFAM	Zinc dependent phospholipase C	GCA_018375095.1_ASM1837509v1_genomic
0000001203	10_106	PF00881.19	99.2	4.7e-29	Nitroreductase	-	PFAM	Nitroreductase family	GCA_018375095.1_ASM1837509v1_genomic
0000001355	10_258	PF00717.18	64.3	1.2e-18	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_018375095.1_ASM1837509v1_genomic
0000001387	10_290	PF13950.1	60.8	2e-17	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCA_018375095.1_ASM1837509v1_genomic
0000001396	10_299	PF00881.19	65	1.5e-18	Nitroreductase	-	PFAM	Nitroreductase family	GCA_018375095.1_ASM1837509v1_genomic
0000001406	12_1	K11060_3	60.6	1.8e-17	entB	-	KEGG	probable enterotoxin B	GCA_018375095.1_ASM1837509v1_genomic
0000001410	12_5	PF01325.14	42.6	9.2e-12	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_018375095.1_ASM1837509v1_genomic
0000001410	12_5	PF02742.10	55.9	5.6e-16	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_018375095.1_ASM1837509v1_genomic
0000001416	12_11	K11060_3	45.8	5.5e-13	entB	-	KEGG	probable enterotoxin B	GCA_018375095.1_ASM1837509v1_genomic
0000001422	12_17	PF07883.6	66.2	3e-19	Cupin_2	-	PFAM	Cupin domain	GCA_018375095.1_ASM1837509v1_genomic
0000001741	13_272	PF00717.18	66.5	2.5e-19	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_018375095.1_ASM1837509v1_genomic
0000001757	15_2	PF00903.20	51.9	1.5e-14	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_018375095.1_ASM1837509v1_genomic
0000001873	15_118	PF02742.10	53.1	4e-15	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_018375095.1_ASM1837509v1_genomic
0000001873	15_118	PF01325.14	44.1	3e-12	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_018375095.1_ASM1837509v1_genomic
0000002029	15_274	PF01325.14	52.1	9.9e-15	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_018375095.1_ASM1837509v1_genomic
0000002045	15_290	PF01909.18	42.9	9.6e-12	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain	GCA_018375095.1_ASM1837509v1_genomic
0000002087	15_332	PF13091.1	98.3	5.4e-29	PLDc_2	-	PFAM	PLD-like domain	GCA_018375095.1_ASM1837509v1_genomic
0000002143	15_388	PF00882.13	70.8	2.1e-20	Zn_dep_PLPC	-	PFAM	Zinc dependent phospholipase C	GCA_018375095.1_ASM1837509v1_genomic
0000002150	15_395	PF03372.18	95	1.5e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCA_018375095.1_ASM1837509v1_genomic
0000002151	15_396	PF03372.18	45.6	1.7e-12	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCA_018375095.1_ASM1837509v1_genomic
0000002226	16_71	K10954_66	71.9	1.4e-20	zot	-	KEGG	zona occludens toxin	GCA_018375095.1_ASM1837509v1_genomic
0000002270	16_115	PF01909.18	44.6	2.9e-12	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain	GCA_018375095.1_ASM1837509v1_genomic
0000002298	16_143	K11068_1278_95_625	222.8	6e-67	hlyIII	-	KEGG	hemolysin III	GCA_018375095.1_ASM1837509v1_genomic
0000002603	24_148	K03699_483	399.5	2.4999999999999993e-120	tlyC	-	KEGG	putative hemolysin	GCA_018375095.1_ASM1837509v1_genomic
0000002672	25_53	PF00903.20	40.8	4.2e-11	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_018375095.1_ASM1837509v1_genomic
0000002738	27_48	PF07883.6	45.3	9.5e-13	Cupin_2	-	PFAM	Cupin domain	GCA_018375095.1_ASM1837509v1_genomic
0000002741	27_51	K10815_8	62.5	4.2e-18	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCA_018375095.1_ASM1837509v1_genomic
0000002742	27_52	K10816_8	74.9	8e-22	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCA_018375095.1_ASM1837509v1_genomic
0000002785	33_12	K11041_146	267.1	3e-80	eta	-	KEGG	exfoliative toxin A\/B	GCA_018375095.1_ASM1837509v1_genomic
0000002881	33_108	K11060_3	87	1.9e-25	entB	-	KEGG	probable enterotoxin B	GCA_018375095.1_ASM1837509v1_genomic
0000002906	33_133	PF05193.16	78.7	9.2e-23	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_018375095.1_ASM1837509v1_genomic
0000002906	33_133	K06972_355	990.7	1.2e-298	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]	GCA_018375095.1_ASM1837509v1_genomic
0000002906	33_133	PF08367.6	217.9	2e-65	M16C_assoc	-	PFAM	Peptidase M16C associated	GCA_018375095.1_ASM1837509v1_genomic
0000002954	33_181	PF00873.14	732.4	1.3e-220	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family	GCA_018375095.1_ASM1837509v1_genomic
0000003020	33_247	K11060_3	97.4	1.3000000000000002e-28	entB	-	KEGG	probable enterotoxin B	GCA_018375095.1_ASM1837509v1_genomic
0000003048	33_275	PF00881.19	97.7	1.3000000000000002e-28	Nitroreductase	-	PFAM	Nitroreductase family	GCA_018375095.1_ASM1837509v1_genomic
0000003059	33_286	PF13091.1	81.8	7.4e-24	PLDc_2	-	PFAM	PLD-like domain	GCA_018375095.1_ASM1837509v1_genomic
0000003111	34_33	PF07883.6	54.9	9.8e-16	Cupin_2	-	PFAM	Cupin domain	GCA_018375095.1_ASM1837509v1_genomic
0000003273	34_195	K03699_483	479.5	1.2999999999999998e-144	tlyC	-	KEGG	putative hemolysin	GCA_018375095.1_ASM1837509v1_genomic
0000000002	1_2	PF01473.15	60.9	1.1e-17	CW_binding_1	-	PFAM	Putative cell wall binding repeat	GCA_018381315.1_ASM1838131v1_genomic
0000000003	2_1	PF01473.15	72.9	1.8e-21	CW_binding_1	-	PFAM	Putative cell wall binding repeat	GCA_018381315.1_ASM1838131v1_genomic
0000000010	4_4	PF00881.19	41.9	1.9e-11	Nitroreductase	-	PFAM	Nitroreductase family	GCA_018381315.1_ASM1838131v1_genomic
0000000027	4_21	K10814_8	47.6	2.3e-13	hcnA	-	KEGG	hydrogen cyanide synthase HcnA [EC:1.4.99.5]	GCA_018381315.1_ASM1838131v1_genomic
0000000028	4_22	K10815_8	129.4	2.0999999999999999e-38	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCA_018381315.1_ASM1838131v1_genomic
0000000030	4_24	K10816_8	95.2	5.7e-28	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCA_018381315.1_ASM1838131v1_genomic
0000000043	4_37	PF07883.6	57	2.1e-16	Cupin_2	-	PFAM	Cupin domain	GCA_018381315.1_ASM1838131v1_genomic
0000000183	4_177	K11021_124	43.2	2.8e-12	tccC	-	KEGG	insecticidal toxin complex protein TccC	GCA_018381315.1_ASM1838131v1_genomic
0000000274	5_11	PF03372.18	92.8	7e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCA_018381315.1_ASM1838131v1_genomic
0000000293	5_30	PF00882.13	74.3	1.9e-21	Zn_dep_PLPC	-	PFAM	Zinc dependent phospholipase C	GCA_018381315.1_ASM1838131v1_genomic
0000000341	5_78	PF13091.1	99.1	3.0999999999999997e-29	PLDc_2	-	PFAM	PLD-like domain	GCA_018381315.1_ASM1838131v1_genomic
0000000410	8_7	PF13950.1	107.7	4.2e-32	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCA_018381315.1_ASM1838131v1_genomic
0000000430	14_1	K11060_3	55	9e-16	entB	-	KEGG	probable enterotoxin B	GCA_018381315.1_ASM1838131v1_genomic
0000000434	14_5	PF02742.10	51.6	1.2e-14	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_018381315.1_ASM1838131v1_genomic
0000000434	14_5	PF01325.14	40.5	4e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_018381315.1_ASM1838131v1_genomic
