qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	genome_name	gene_name	comp
LLAFECMD_02473	tr|Q6UZ90|Q6UZ90_9FIRM	64	136	49	0	5	140	24	159	3.1e-49	189.5	GCF_001304975.1_ASM130497v1_genomic	buk_but	butyrate
LLAFECMD_04304	tr|Q6UZ87|Q6UZ87_9FIRM	70	60	18	0	15	74	1	60	6e-20	91.3	GCF_001304975.1_ASM130497v1_genomic	buk_but	butyrate
LLAFECMD_04330	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	61.8	393	150	0	1	393	1	393	3.7e-140	493	GCF_001304975.1_ASM130497v1_genomic	buk_but	butyrate
IPCBICDJ_00703	sp|Q05621|DHPS_CLOB8	61.3	266	102	1	1	265	1	266	4.3e-92	332.8	GCF_001404835.1_14207_7_31_genomic	buk_but	butyrate
IPCBICDJ_01065	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.6	393	138	1	1	392	1	393	8.1e-148	518.5	GCF_001404835.1_14207_7_31_genomic	buk_but	butyrate
IPCBICDJ_02813	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.1e-62	233.4	GCF_001404835.1_14207_7_31_genomic	buk_but	butyrate
PCLFALEG_00273	sp|Q05621|DHPS_CLOB8	61.3	266	102	1	1	265	1	266	4.3e-92	332.8	GCF_001404955.1_13470_2_79_genomic	buk_but	butyrate
PCLFALEG_01455	tr|Q6UZ90|Q6UZ90_9FIRM	66.7	159	53	0	1	159	1	159	8e-62	231.5	GCF_001404955.1_13470_2_79_genomic	buk_but	butyrate
PCLFALEG_01644	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_001404955.1_13470_2_79_genomic	buk_but	butyrate
HAHNOBOP_00614	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	5.6e-92	332.4	GCF_001405635.1_14207_7_82_genomic	buk_but	butyrate
HAHNOBOP_01629	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	1.2e-62	234.2	GCF_001405635.1_14207_7_82_genomic	buk_but	butyrate
HAHNOBOP_02400	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_001405635.1_14207_7_82_genomic	buk_but	butyrate
IEJMHOJM_00911	sp|Q05621|DHPS_CLOB8	60.7	267	103	2	1	266	1	266	1.4e-90	327.8	GCF_001405715.1_13414_6_52_genomic	buk_but	butyrate
IEJMHOJM_01687	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_001405715.1_13414_6_52_genomic	buk_but	butyrate
IEJMHOJM_01787	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.1e-62	233.4	GCF_001405715.1_13414_6_52_genomic	buk_but	butyrate
EHNAPLNG_00383	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.7e-62	233	GCF_001998765.1_ASM199876v1_genomic	buk_but	butyrate
EHNAPLNG_02345	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_001998765.1_ASM199876v1_genomic	buk_but	butyrate
EHNAPLNG_02631	sp|Q05621|DHPS_CLOB8	61.3	266	102	1	1	265	1	266	4.3e-92	332.8	GCF_001998765.1_ASM199876v1_genomic	buk_but	butyrate
DBAKHCIC_02115	tr|A0A358B0I7|A0A358B0I7_9RHOB	54.6	218	98	1	1	218	471	687	5.2e-59	222.6	GCF_002270485.1_ASM227048v1_genomic	buk_but	butyrate
DBAKHCIC_02439	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	61.6	393	151	0	1	393	1	393	2.8e-140	493.4	GCF_002270485.1_ASM227048v1_genomic	buk_but	butyrate
DBAKHCIC_02446	tr|Q6UZ87|Q6UZ87_9FIRM	70	60	18	0	15	74	1	60	6e-20	91.3	GCF_002270485.1_ASM227048v1_genomic	buk_but	butyrate
DBAKHCIC_02588	tr|Q6UZ90|Q6UZ90_9FIRM	64.2	159	57	0	1	159	1	159	6.3e-59	221.9	GCF_002270485.1_ASM227048v1_genomic	buk_but	butyrate
DBAKHCIC_03256	sp|Q05621|DHPS_CLOB8	57.8	268	112	1	1	267	1	268	8.9e-90	325.1	GCF_002270485.1_ASM227048v1_genomic	buk_but	butyrate
CPPLKMCL_01229	tr|Q6UZ90|Q6UZ90_9FIRM	66.5	158	53	0	1	158	1	158	2.3e-61	229.9	GCF_003461705.1_ASM346170v1_genomic	buk_but	butyrate
CPPLKMCL_02100	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	2.4e-147	516.9	GCF_003461705.1_ASM346170v1_genomic	buk_but	butyrate
CPPLKMCL_02211	sp|Q05621|DHPS_CLOB8	60.2	266	105	1	1	265	1	266	7.3e-92	332	GCF_003461705.1_ASM346170v1_genomic	buk_but	butyrate
IJGKDCGE_01310	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	62.1	393	149	0	1	393	1	393	4.3e-141	496.1	GCF_003461725.1_ASM346172v1_genomic	buk_but	butyrate
IJGKDCGE_01317	tr|Q6UZ87|Q6UZ87_9FIRM	70	60	18	0	15	74	1	60	6e-20	91.3	GCF_003461725.1_ASM346172v1_genomic	buk_but	butyrate
IJGKDCGE_02525	sp|Q05621|DHPS_CLOB8	57.8	268	112	1	1	267	1	268	2e-89	323.9	GCF_003461725.1_ASM346172v1_genomic	buk_but	butyrate
IJGKDCGE_03115	tr|Q6UZ90|Q6UZ90_9FIRM	64.8	159	56	0	1	159	1	159	4.4e-60	225.7	GCF_003461725.1_ASM346172v1_genomic	buk_but	butyrate
KIKGGPNJ_00319	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_003473625.1_ASM347362v1_genomic	buk_but	butyrate
KIKGGPNJ_00963	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	5.6e-92	332.4	GCF_003473625.1_ASM347362v1_genomic	buk_but	butyrate
KIKGGPNJ_01724	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.7e-62	233	GCF_003473625.1_ASM347362v1_genomic	buk_but	butyrate
IKIFGNDM_00993	sp|Q05621|DHPS_CLOB8	61	267	102	2	1	266	1	266	8.1e-91	328.6	GCF_003473725.1_ASM347372v1_genomic	buk_but	butyrate
IKIFGNDM_01774	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.7e-62	233	GCF_003473725.1_ASM347372v1_genomic	buk_but	butyrate
IKIFGNDM_02561	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_003473725.1_ASM347372v1_genomic	buk_but	butyrate
OAFBMJDC_00230	sp|Q05621|DHPS_CLOB8	60.7	267	103	2	1	266	1	266	1.8e-90	327.4	GCF_003477415.1_ASM347741v1_genomic	buk_but	butyrate
OAFBMJDC_00618	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_003477415.1_ASM347741v1_genomic	buk_but	butyrate
OAFBMJDC_00773	tr|Q6UZ90|Q6UZ90_9FIRM	66.7	159	53	0	1	159	1	159	1e-61	231.1	GCF_003477415.1_ASM347741v1_genomic	buk_but	butyrate
MCKGPBFA_00253	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_003480775.1_ASM348077v1_genomic	buk_but	butyrate
MCKGPBFA_00777	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.7e-62	233	GCF_003480775.1_ASM348077v1_genomic	buk_but	butyrate
MCKGPBFA_01583	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	1.6e-91	330.9	GCF_003480775.1_ASM348077v1_genomic	buk_but	butyrate
KJNMABBL_00244	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_003480825.1_ASM348082v1_genomic	buk_but	butyrate
KJNMABBL_01438	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	5.6e-92	332.4	GCF_003480825.1_ASM348082v1_genomic	buk_but	butyrate
KJNMABBL_01980	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.7e-62	233	GCF_003480825.1_ASM348082v1_genomic	buk_but	butyrate
NBKPIGMC_01391	sp|Q05627|Y202_CLOB8	50.1	529	252	8	2	523	3	526	3.8e-137	483.4	GCF_003481105.1_ASM348110v1_genomic	buk_but	butyrate
NBKPIGMC_01843	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	5.6e-92	332.4	GCF_003481105.1_ASM348110v1_genomic	buk_but	butyrate
NBKPIGMC_02651	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.7e-62	233	GCF_003481105.1_ASM348110v1_genomic	buk_but	butyrate
NBKPIGMC_02920	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_003481105.1_ASM348110v1_genomic	buk_but	butyrate
LNILJCCL_01662	sp|Q05627|Y202_CLOB8	50.1	529	252	8	2	523	3	526	3.8e-137	483.4	GCF_003481805.1_ASM348180v1_genomic	buk_but	butyrate
LNILJCCL_01911	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	5.6e-92	332.4	GCF_003481805.1_ASM348180v1_genomic	buk_but	butyrate
LNILJCCL_01998	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.7e-62	233	GCF_003481805.1_ASM348180v1_genomic	buk_but	butyrate
LNILJCCL_02894	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_003481805.1_ASM348180v1_genomic	buk_but	butyrate
PFDPBJPF_00780	sp|Q05621|DHPS_CLOB8	59.7	268	107	1	1	267	1	268	3.3e-92	333.2	GCF_005280655.1_ASM528065v1_genomic	buk_but	butyrate
PFDPBJPF_01304	tr|Q6UZ90|Q6UZ90_9FIRM	64.8	159	56	0	1	159	1	159	2e-60	226.9	GCF_005280655.1_ASM528065v1_genomic	buk_but	butyrate
PFDPBJPF_02320	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	62.3	393	148	0	1	393	1	393	9.6e-141	495	GCF_005280655.1_ASM528065v1_genomic	buk_but	butyrate
PFDPBJPF_02327	tr|Q6UZ87|Q6UZ87_9FIRM	70	60	18	0	15	74	1	60	6e-20	91.3	GCF_005280655.1_ASM528065v1_genomic	buk_but	butyrate
AMDOHACK_00001	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.7e-62	233	GCF_008416325.1_ASM841632v1_genomic	buk_but	butyrate
AMDOHACK_00929	sp|Q05621|DHPS_CLOB8	61	267	102	2	1	266	1	266	8.1e-91	328.6	GCF_008416325.1_ASM841632v1_genomic	buk_but	butyrate
AMDOHACK_02383	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_008416325.1_ASM841632v1_genomic	buk_but	butyrate
EGFDKNMG_00051	sp|Q05627|Y202_CLOB8	50.3	529	251	8	2	523	3	526	7.7e-138	485.7	GCF_013302355.1_ASM1330235v1_genomic	buk_but	butyrate
EGFDKNMG_00270	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302355.1_ASM1330235v1_genomic	buk_but	butyrate
EGFDKNMG_02832	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	5.6e-92	332.4	GCF_013302355.1_ASM1330235v1_genomic	buk_but	butyrate
EGFDKNMG_02930	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.1e-62	233.4	GCF_013302355.1_ASM1330235v1_genomic	buk_but	butyrate
HLIEKABP_00131	sp|Q05627|Y202_CLOB8	50.3	529	251	8	2	523	3	526	7.7e-138	485.7	GCF_013302445.1_ASM1330244v1_genomic	buk_but	butyrate
HLIEKABP_00368	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302445.1_ASM1330244v1_genomic	buk_but	butyrate
HLIEKABP_02867	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	5.6e-92	332.4	GCF_013302445.1_ASM1330244v1_genomic	buk_but	butyrate
HLIEKABP_02958	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.1e-62	233.4	GCF_013302445.1_ASM1330244v1_genomic	buk_but	butyrate
JONNAMEE_01093	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302455.1_ASM1330245v1_genomic	buk_but	butyrate
JONNAMEE_02430	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	4.3e-92	332.8	GCF_013302455.1_ASM1330245v1_genomic	buk_but	butyrate
JONNAMEE_03313	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.1e-62	233.4	GCF_013302455.1_ASM1330245v1_genomic	buk_but	butyrate
EMIBJJME_00015	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302465.1_ASM1330246v1_genomic	buk_but	butyrate
EMIBJJME_00836	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	5.6e-92	332.4	GCF_013302465.1_ASM1330246v1_genomic	buk_but	butyrate
EMIBJJME_03045	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.1e-62	233.4	GCF_013302465.1_ASM1330246v1_genomic	buk_but	butyrate
OPNJLELE_00235	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302475.1_ASM1330247v1_genomic	buk_but	butyrate
OPNJLELE_00357	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.7e-62	233	GCF_013302475.1_ASM1330247v1_genomic	buk_but	butyrate
OPNJLELE_00988	sp|Q05621|DHPS_CLOB8	61.3	266	102	1	1	265	1	266	4.3e-92	332.8	GCF_013302475.1_ASM1330247v1_genomic	buk_but	butyrate
HFIKEABA_00555	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302525.1_ASM1330252v1_genomic	buk_but	butyrate
HFIKEABA_00761	sp|Q05621|DHPS_CLOB8	61	267	102	2	1	266	1	266	8.1e-91	328.6	GCF_013302525.1_ASM1330252v1_genomic	buk_but	butyrate
HFIKEABA_03119	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.7e-62	233	GCF_013302525.1_ASM1330252v1_genomic	buk_but	butyrate
EKLJFINO_00080	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.1e-62	233.4	GCF_013302545.1_ASM1330254v1_genomic	buk_but	butyrate
EKLJFINO_01106	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302545.1_ASM1330254v1_genomic	buk_but	butyrate
EKLJFINO_02451	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	4.3e-92	332.8	GCF_013302545.1_ASM1330254v1_genomic	buk_but	butyrate
CGGOBLDE_01010	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302555.1_ASM1330255v1_genomic	buk_but	butyrate
CGGOBLDE_01496	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	4.3e-92	332.8	GCF_013302555.1_ASM1330255v1_genomic	buk_but	butyrate
CGGOBLDE_03058	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.1e-62	233.4	GCF_013302555.1_ASM1330255v1_genomic	buk_but	butyrate
CFLOBBPJ_00986	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302565.1_ASM1330256v1_genomic	buk_but	butyrate
CFLOBBPJ_03211	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	4.3e-92	332.8	GCF_013302565.1_ASM1330256v1_genomic	buk_but	butyrate
CFLOBBPJ_03341	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.1e-62	233.4	GCF_013302565.1_ASM1330256v1_genomic	buk_but	butyrate
CNJAGMEN_00881	sp|Q05621|DHPS_CLOB8	61	267	102	2	1	266	1	266	8.1e-91	328.6	GCF_013302595.1_ASM1330259v1_genomic	buk_but	butyrate
CNJAGMEN_02047	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.1e-62	233.4	GCF_013302595.1_ASM1330259v1_genomic	buk_but	butyrate
CNJAGMEN_02884	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302595.1_ASM1330259v1_genomic	buk_but	butyrate
BPMFDCLE_00191	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302605.1_ASM1330260v1_genomic	buk_but	butyrate
BPMFDCLE_00965	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	4.3e-92	332.8	GCF_013302605.1_ASM1330260v1_genomic	buk_but	butyrate
BPMFDCLE_01981	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.1e-62	233.4	GCF_013302605.1_ASM1330260v1_genomic	buk_but	butyrate
PBOEODCG_00411	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302645.1_ASM1330264v1_genomic	buk_but	butyrate
PBOEODCG_00793	sp|Q05621|DHPS_CLOB8	61.3	266	102	1	1	265	1	266	1.5e-92	334.3	GCF_013302645.1_ASM1330264v1_genomic	buk_but	butyrate
PBOEODCG_01595	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	1.2e-62	234.2	GCF_013302645.1_ASM1330264v1_genomic	buk_but	butyrate
PDPFBEPF_00489	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302665.1_ASM1330266v1_genomic	buk_but	butyrate
PDPFBEPF_00710	sp|Q05621|DHPS_CLOB8	61.3	266	102	1	1	265	1	266	1.5e-92	334.3	GCF_013302665.1_ASM1330266v1_genomic	buk_but	butyrate
PDPFBEPF_01609	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	1.2e-62	234.2	GCF_013302665.1_ASM1330266v1_genomic	buk_but	butyrate
AMFMHKFD_00455	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.7e-62	233	GCF_013302675.1_ASM1330267v1_genomic	buk_but	butyrate
AMFMHKFD_02088	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302675.1_ASM1330267v1_genomic	buk_but	butyrate
AMFMHKFD_02713	sp|Q05621|DHPS_CLOB8	61.3	266	102	1	1	265	1	266	1.5e-92	334.3	GCF_013302675.1_ASM1330267v1_genomic	buk_but	butyrate
NOEHOIPN_00442	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302685.1_ASM1330268v1_genomic	buk_but	butyrate
NOEHOIPN_00663	sp|Q05621|DHPS_CLOB8	61.3	266	102	1	1	265	1	266	1.5e-92	334.3	GCF_013302685.1_ASM1330268v1_genomic	buk_but	butyrate
NOEHOIPN_01569	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	1.2e-62	234.2	GCF_013302685.1_ASM1330268v1_genomic	buk_but	butyrate
GKONJLLH_00044	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302715.1_ASM1330271v1_genomic	buk_but	butyrate
GKONJLLH_00558	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.1e-62	233.4	GCF_013302715.1_ASM1330271v1_genomic	buk_but	butyrate
GKONJLLH_01682	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	5.6e-92	332.4	GCF_013302715.1_ASM1330271v1_genomic	buk_but	butyrate
JHAHNFPD_00792	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	3.3e-92	333.2	GCF_013302745.1_ASM1330274v1_genomic	buk_but	butyrate
JHAHNFPD_02632	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302745.1_ASM1330274v1_genomic	buk_but	butyrate
JHAHNFPD_02756	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.1e-62	233.4	GCF_013302745.1_ASM1330274v1_genomic	buk_but	butyrate
GDEOMAJN_00288	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.1e-62	233.4	GCF_013302755.1_ASM1330275v1_genomic	buk_but	butyrate
GDEOMAJN_02098	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	5.6e-92	332.4	GCF_013302755.1_ASM1330275v1_genomic	buk_but	butyrate
GDEOMAJN_03101	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302755.1_ASM1330275v1_genomic	buk_but	butyrate
MBKEJNJN_00888	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	3.3e-92	333.2	GCF_013302785.1_ASM1330278v1_genomic	buk_but	butyrate
MBKEJNJN_02445	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302785.1_ASM1330278v1_genomic	buk_but	butyrate
MBKEJNJN_02685	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.1e-62	233.4	GCF_013302785.1_ASM1330278v1_genomic	buk_but	butyrate
OPKLNLBG_00272	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.1e-62	233.4	GCF_013302795.1_ASM1330279v1_genomic	buk_but	butyrate
OPKLNLBG_01598	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	5.6e-92	332.4	GCF_013302795.1_ASM1330279v1_genomic	buk_but	butyrate
OPKLNLBG_03156	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302795.1_ASM1330279v1_genomic	buk_but	butyrate
JGHPJKMJ_00044	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302815.1_ASM1330281v1_genomic	buk_but	butyrate
JGHPJKMJ_00359	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.1e-62	233.4	GCF_013302815.1_ASM1330281v1_genomic	buk_but	butyrate
JGHPJKMJ_02038	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	5.6e-92	332.4	GCF_013302815.1_ASM1330281v1_genomic	buk_but	butyrate
BNIKGBIE_00612	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.7e-62	233	GCF_013302845.1_ASM1330284v1_genomic	buk_but	butyrate
BNIKGBIE_02753	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	5.6e-92	332.4	GCF_013302845.1_ASM1330284v1_genomic	buk_but	butyrate
BNIKGBIE_03033	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302845.1_ASM1330284v1_genomic	buk_but	butyrate
LODAONLG_00653	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.7e-62	233	GCF_013302855.1_ASM1330285v1_genomic	buk_but	butyrate
LODAONLG_02540	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	5.6e-92	332.4	GCF_013302855.1_ASM1330285v1_genomic	buk_but	butyrate
LODAONLG_03166	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013302855.1_ASM1330285v1_genomic	buk_but	butyrate
BAOEOFND_02834	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	5.6e-92	332.4	GCF_013303175.1_ASM1330317v1_genomic	buk_but	butyrate
BAOEOFND_03069	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013303175.1_ASM1330317v1_genomic	buk_but	butyrate
BAOEOFND_03206	tr|Q6UZ90|Q6UZ90_9FIRM	66.7	159	53	0	1	159	1	159	6.7e-61	228.4	GCF_013303175.1_ASM1330317v1_genomic	buk_but	butyrate
EBNLJOOF_00349	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013303185.1_ASM1330318v1_genomic	buk_but	butyrate
EBNLJOOF_00625	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.1e-62	233.4	GCF_013303185.1_ASM1330318v1_genomic	buk_but	butyrate
EBNLJOOF_00789	sp|Q05627|Y202_CLOB8	50.3	529	251	8	2	523	3	526	3.5e-138	486.9	GCF_013303185.1_ASM1330318v1_genomic	buk_but	butyrate
EBNLJOOF_02840	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	5.6e-92	332.4	GCF_013303185.1_ASM1330318v1_genomic	buk_but	butyrate
MEADLIFI_00706	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013303225.1_ASM1330322v1_genomic	buk_but	butyrate
MEADLIFI_02023	sp|Q05621|DHPS_CLOB8	60.9	266	103	1	1	265	1	266	4.3e-92	332.8	GCF_013303225.1_ASM1330322v1_genomic	buk_but	butyrate
MEADLIFI_02879	tr|Q6UZ90|Q6UZ90_9FIRM	67.3	159	52	0	1	159	1	159	2.1e-62	233.4	GCF_013303225.1_ASM1330322v1_genomic	buk_but	butyrate
PELCBIIC_00125	tr|A0A9D2JAM2|A0A9D2JAM2_UNCFI	64.9	393	137	1	1	392	1	393	3.6e-148	519.6	GCF_013304505.1_ASM1330450v1_genomic	buk_but	butyrate
