qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	genome_name	gene_name	comp
HCABBDHA_03278	tr|A0A174GR10|A0A174GR10_9FIRM	99.7	325	1	0	1	325	1	325	3.8e-193	669.5	GCF_000876135.1_ASM87613v1_genomic	bsh	bsh
HCABBDHA_03278	tr|A0A174V5X0|A0A174V5X0_9FIRM	99.7	325	1	0	1	325	1	325	3.8e-193	669.5	GCF_000876135.1_ASM87613v1_genomic	bsh	bsh
HCABBDHA_03278	tr|A0A3E5E3Y9|A0A3E5E3Y9_9FIRM	99.4	325	2	0	1	325	1	325	3.8e-193	669.5	GCF_000876135.1_ASM87613v1_genomic	bsh	bsh
HCABBDHA_03278	tr|A0A1C5ULN3|A0A1C5ULN3_9FIRM	99.4	325	2	0	1	325	1	325	6.5e-193	668.7	GCF_000876135.1_ASM87613v1_genomic	bsh	bsh
HCABBDHA_03278	tr|A0A1G5FIB9|A0A1G5FIB9_9FIRM	99.4	325	2	0	1	325	1	325	6.5e-193	668.7	GCF_000876135.1_ASM87613v1_genomic	bsh	bsh
HCABBDHA_03278	tr|A0A317UFD6|A0A317UFD6_9FIRM	99.4	325	2	0	1	325	1	325	6.5e-193	668.7	GCF_000876135.1_ASM87613v1_genomic	bsh	bsh
HCABBDHA_03278	tr|A0A367FUZ2|A0A367FUZ2_9FIRM	99.4	325	2	0	1	325	1	325	6.5e-193	668.7	GCF_000876135.1_ASM87613v1_genomic	bsh	bsh
HCABBDHA_03278	tr|A0A3R6FU96|A0A3R6FU96_9FIRM	99.7	325	1	0	1	325	1	325	6.5e-193	668.7	GCF_000876135.1_ASM87613v1_genomic	bsh	bsh
HCABBDHA_03278	tr|A0A3R6X451|A0A3R6X451_9CLOT	99.4	325	2	0	1	325	1	325	6.5e-193	668.7	GCF_000876135.1_ASM87613v1_genomic	bsh	bsh
HCABBDHA_03278	tr|A0A6L8TEI6|A0A6L8TEI6_9FIRM	99.4	325	2	0	1	325	1	325	6.5e-193	668.7	GCF_000876135.1_ASM87613v1_genomic	bsh	bsh
HCABBDHA_03278	tr|A0A942WJN2|A0A942WJN2_9FIRM	99.4	325	2	0	1	325	1	325	6.5e-193	668.7	GCF_000876135.1_ASM87613v1_genomic	bsh	bsh
HCABBDHA_03278	tr|A0A1C5M099|A0A1C5M099_9CLOT	99.4	325	2	0	1	325	1	325	8.4e-193	668.3	GCF_000876135.1_ASM87613v1_genomic	bsh	bsh
HCABBDHA_03278	tr|A0A3R6N0X3|A0A3R6N0X3_9CLOT	99.4	325	2	0	1	325	1	325	8.4e-193	668.3	GCF_000876135.1_ASM87613v1_genomic	bsh	bsh
HCABBDHA_03278	tr|K1RSL9|K1RSL9_9ZZZZ	100	322	0	0	1	322	1	322	3.2e-192	666.4	GCF_000876135.1_ASM87613v1_genomic	bsh	bsh
LLAFECMD_01190	tr|A0A6N2SP25|A0A6N2SP25_9FIRM	99.7	329	1	0	1	329	1	329	1.8e-198	687.2	GCF_001304975.1_ASM130497v1_genomic	bsh	bsh
LLAFECMD_01190	tr|B0MC37|B0MC37_ANACD	99.7	329	1	0	1	329	4	332	1.8e-198	687.2	GCF_001304975.1_ASM130497v1_genomic	bsh	bsh
LLAFECMD_01190	tr|A0A374AUU7|A0A374AUU7_9FIRM	99.4	329	2	0	1	329	1	329	1.2e-197	684.5	GCF_001304975.1_ASM130497v1_genomic	bsh	bsh
LLAFECMD_02423	tr|A0A1H3BS51|A0A1H3BS51_EUBBA	64.5	282	100	0	1	282	1	282	2.3e-106	380.9	GCF_001304975.1_ASM130497v1_genomic	bsh	bsh
IPCBICDJ_02530	tr|A0A174S307|A0A174S307_ANAHA	100	323	0	0	1	323	1	323	3.1e-195	676.4	GCF_001404835.1_14207_7_31_genomic	bsh	bsh
IPCBICDJ_02530	tr|A0A415W1Y4|A0A415W1Y4_9FIRM	99.7	323	1	0	1	323	1	323	1.2e-194	674.5	GCF_001404835.1_14207_7_31_genomic	bsh	bsh
IPCBICDJ_02530	tr|A0A415Y4A6|A0A415Y4A6_9FIRM	99.7	323	1	0	1	323	1	323	1.2e-194	674.5	GCF_001404835.1_14207_7_31_genomic	bsh	bsh
IPCBICDJ_02530	tr|A0A417JP01|A0A417JP01_9FIRM	99.7	323	1	0	1	323	1	323	1.2e-194	674.5	GCF_001404835.1_14207_7_31_genomic	bsh	bsh
IPCBICDJ_02530	tr|A0A417UTY8|A0A417UTY8_9FIRM	99.7	323	1	0	1	323	1	323	1.2e-194	674.5	GCF_001404835.1_14207_7_31_genomic	bsh	bsh
IPCBICDJ_02530	tr|D4N0V8|D4N0V8_ANAHA	99.7	323	1	0	1	323	1	323	1.2e-194	674.5	GCF_001404835.1_14207_7_31_genomic	bsh	bsh
IPCBICDJ_02530	tr|A0A6N2RN78|A0A6N2RN78_ANAHA	99.4	323	2	0	1	323	1	323	1.5e-194	674.1	GCF_001404835.1_14207_7_31_genomic	bsh	bsh
IPCBICDJ_02530	tr|L1QBV1|L1QBV1_ANAHA	99.4	323	2	0	1	323	1	323	2.6e-194	673.3	GCF_001404835.1_14207_7_31_genomic	bsh	bsh
IPCBICDJ_02530	tr|A0A1Q2CAU9|A0A1Q2CAU9_ANAHA	99.4	323	2	0	1	323	1	323	3.4e-194	672.9	GCF_001404835.1_14207_7_31_genomic	bsh	bsh
IPCBICDJ_02530	tr|E5VP64|E5VP64_9FIRM	99.4	323	2	0	1	323	1	323	3.4e-194	672.9	GCF_001404835.1_14207_7_31_genomic	bsh	bsh
IPCBICDJ_02530	tr|R5Z9B8|R5Z9B8_9FIRM	99.4	323	2	0	1	323	1	323	3.4e-194	672.9	GCF_001404835.1_14207_7_31_genomic	bsh	bsh
PCLFALEG_02507	tr|A0A415W1Y4|A0A415W1Y4_9FIRM	100	323	0	0	1	323	1	323	2.4e-195	676.8	GCF_001404955.1_13470_2_79_genomic	bsh	bsh
PCLFALEG_02507	tr|A0A415Y4A6|A0A415Y4A6_9FIRM	100	323	0	0	1	323	1	323	2.4e-195	676.8	GCF_001404955.1_13470_2_79_genomic	bsh	bsh
PCLFALEG_02507	tr|A0A417JP01|A0A417JP01_9FIRM	100	323	0	0	1	323	1	323	2.4e-195	676.8	GCF_001404955.1_13470_2_79_genomic	bsh	bsh
PCLFALEG_02507	tr|A0A417UTY8|A0A417UTY8_9FIRM	100	323	0	0	1	323	1	323	2.4e-195	676.8	GCF_001404955.1_13470_2_79_genomic	bsh	bsh
PCLFALEG_02507	tr|D4N0V8|D4N0V8_ANAHA	100	323	0	0	1	323	1	323	2.4e-195	676.8	GCF_001404955.1_13470_2_79_genomic	bsh	bsh
PCLFALEG_02507	tr|A0A6N2RN78|A0A6N2RN78_ANAHA	99.7	323	1	0	1	323	1	323	3.1e-195	676.4	GCF_001404955.1_13470_2_79_genomic	bsh	bsh
PCLFALEG_02507	tr|L1QBV1|L1QBV1_ANAHA	99.7	323	1	0	1	323	1	323	5.2e-195	675.6	GCF_001404955.1_13470_2_79_genomic	bsh	bsh
PCLFALEG_02507	tr|A0A1Q2CAU9|A0A1Q2CAU9_ANAHA	99.7	323	1	0	1	323	1	323	6.9e-195	675.2	GCF_001404955.1_13470_2_79_genomic	bsh	bsh
PCLFALEG_02507	tr|E5VP64|E5VP64_9FIRM	99.7	323	1	0	1	323	1	323	6.9e-195	675.2	GCF_001404955.1_13470_2_79_genomic	bsh	bsh
PCLFALEG_02507	tr|R5Z9B8|R5Z9B8_9FIRM	99.7	323	1	0	1	323	1	323	6.9e-195	675.2	GCF_001404955.1_13470_2_79_genomic	bsh	bsh
PCLFALEG_02507	tr|A0A174S307|A0A174S307_ANAHA	99.7	323	1	0	1	323	1	323	8.9e-195	674.9	GCF_001404955.1_13470_2_79_genomic	bsh	bsh
HAHNOBOP_01312	tr|A0A415W1Y4|A0A415W1Y4_9FIRM	100	323	0	0	1	323	1	323	2.4e-195	676.8	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_01312	tr|A0A415Y4A6|A0A415Y4A6_9FIRM	100	323	0	0	1	323	1	323	2.4e-195	676.8	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_01312	tr|A0A417JP01|A0A417JP01_9FIRM	100	323	0	0	1	323	1	323	2.4e-195	676.8	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_01312	tr|A0A417UTY8|A0A417UTY8_9FIRM	100	323	0	0	1	323	1	323	2.4e-195	676.8	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_01312	tr|D4N0V8|D4N0V8_ANAHA	100	323	0	0	1	323	1	323	2.4e-195	676.8	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_01312	tr|A0A6N2RN78|A0A6N2RN78_ANAHA	99.7	323	1	0	1	323	1	323	3.1e-195	676.4	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_01312	tr|L1QBV1|L1QBV1_ANAHA	99.7	323	1	0	1	323	1	323	5.2e-195	675.6	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_01312	tr|A0A1Q2CAU9|A0A1Q2CAU9_ANAHA	99.7	323	1	0	1	323	1	323	6.9e-195	675.2	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_01312	tr|E5VP64|E5VP64_9FIRM	99.7	323	1	0	1	323	1	323	6.9e-195	675.2	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_01312	tr|R5Z9B8|R5Z9B8_9FIRM	99.7	323	1	0	1	323	1	323	6.9e-195	675.2	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_01312	tr|A0A174S307|A0A174S307_ANAHA	99.7	323	1	0	1	323	1	323	8.9e-195	674.9	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A173UXL2|A0A173UXL2_ANAHA	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A173V7R5|A0A173V7R5_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A174D8V8|A0A174D8V8_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A174HSI5|A0A174HSI5_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A1C5TTN1|A0A1C5TTN1_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A1C5U7I7|A0A1C5U7I7_9CLOT	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A1C6BVX3|A0A1C6BVX3_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A1C6FXQ7|A0A1C6FXQ7_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A285PRT2|A0A285PRT2_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A373V9R9|A0A373V9R9_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A374AYZ4|A0A374AYZ4_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A3R6DJG5|A0A3R6DJG5_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A412MA68|A0A412MA68_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A415FJV4|A0A415FJV4_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A415VWX2|A0A415VWX2_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A415Y8U9|A0A415Y8U9_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A417C6D6|A0A417C6D6_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A417URI0|A0A417URI0_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A845KWQ3|A0A845KWQ3_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A5ZWR0|A5ZWR0_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A6BGZ5|A6BGZ5_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|C0EW54|C0EW54_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A844GIR0|A0A844GIR0_9FIRM	99.7	325	1	0	1	325	1	325	5.8e-194	672.2	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A1C6IFT3|A0A1C6IFT3_9FIRM	99.7	325	1	0	1	325	1	325	7.6e-194	671.8	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A6N9LK70|A0A6N9LK70_9FIRM	99.7	325	1	0	1	325	1	325	7.6e-194	671.8	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A1C5RZ46|A0A1C5RZ46_9CLOT	99.7	325	1	0	1	325	1	325	1.3e-193	671	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A1C5TMU3|A0A1C5TMU3_9FIRM	99.7	325	1	0	1	325	1	325	1.3e-193	671	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A1C5VAP5|A0A1C5VAP5_9FIRM	99.7	325	1	0	1	325	1	325	1.3e-193	671	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A373IZI9|A0A373IZI9_9FIRM	99.7	325	1	0	1	325	1	325	1.3e-193	671	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A415HK39|A0A415HK39_9FIRM	99.7	325	1	0	1	325	1	325	1.3e-193	671	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A417R5E7|A0A417R5E7_9FIRM	99.7	325	1	0	1	325	1	325	1.3e-193	671	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A6N3AUL3|A0A6N3AUL3_9FIRM	99.7	325	1	0	1	325	1	325	1.3e-193	671	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A173U973|A0A173U973_9FIRM	99.7	325	1	0	1	325	1	325	1.7e-193	670.6	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A1C5REX8|A0A1C5REX8_9FIRM	99.7	325	1	0	1	325	1	325	1.7e-193	670.6	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A1C5UZX7|A0A1C5UZX7_9CLOT	99.7	325	1	0	1	325	1	325	1.7e-193	670.6	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A1C6AVX0|A0A1C6AVX0_9FIRM	99.7	325	1	0	1	325	1	325	1.7e-193	670.6	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A417CDY8|A0A417CDY8_9FIRM	99.7	325	1	0	1	325	1	325	1.7e-193	670.6	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A564WVE5|A0A564WVE5_9FIRM	99.7	325	1	0	1	325	1	325	1.7e-193	670.6	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A416NLT9|A0A416NLT9_9FIRM	99.7	325	1	0	1	325	1	325	2.2e-193	670.2	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A7G9FVJ0|A0A7G9FVJ0_9FIRM	99.7	325	1	0	1	325	1	325	2.2e-193	670.2	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|L1Q414|L1Q414_ANAHA	99.7	325	1	0	1	325	1	325	2.2e-193	670.2	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A174EB34|A0A174EB34_9FIRM	99.7	325	1	0	1	325	1	325	3.8e-193	669.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A174GR10|A0A174GR10_9FIRM	99.7	325	1	0	1	325	1	325	3.8e-193	669.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A174V5X0|A0A174V5X0_9FIRM	99.7	325	1	0	1	325	1	325	3.8e-193	669.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A3E5E3Y9|A0A3E5E3Y9_9FIRM	99.4	325	2	0	1	325	1	325	3.8e-193	669.5	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A1C5ULN3|A0A1C5ULN3_9FIRM	99.4	325	2	0	1	325	1	325	6.5e-193	668.7	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A1G5FIB9|A0A1G5FIB9_9FIRM	99.4	325	2	0	1	325	1	325	6.5e-193	668.7	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A317UFD6|A0A317UFD6_9FIRM	99.4	325	2	0	1	325	1	325	6.5e-193	668.7	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A367FUZ2|A0A367FUZ2_9FIRM	99.4	325	2	0	1	325	1	325	6.5e-193	668.7	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A3R6FU96|A0A3R6FU96_9FIRM	99.7	325	1	0	1	325	1	325	6.5e-193	668.7	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A3R6X451|A0A3R6X451_9CLOT	99.4	325	2	0	1	325	1	325	6.5e-193	668.7	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A6L8TEI6|A0A6L8TEI6_9FIRM	99.4	325	2	0	1	325	1	325	6.5e-193	668.7	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A942WJN2|A0A942WJN2_9FIRM	99.4	325	2	0	1	325	1	325	6.5e-193	668.7	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A1C5M099|A0A1C5M099_9CLOT	99.4	325	2	0	1	325	1	325	8.4e-193	668.3	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|A0A3R6N0X3|A0A3R6N0X3_9CLOT	99.4	325	2	0	1	325	1	325	8.4e-193	668.3	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
HAHNOBOP_02524	tr|K1RSL9|K1RSL9_9ZZZZ	100	322	0	0	1	322	1	322	3.2e-192	666.4	GCF_001405635.1_14207_7_82_genomic	bsh	bsh
IEJMHOJM_02837	tr|A0A415W1Y4|A0A415W1Y4_9FIRM	100	323	0	0	1	323	1	323	2.4e-195	676.8	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_02837	tr|A0A415Y4A6|A0A415Y4A6_9FIRM	100	323	0	0	1	323	1	323	2.4e-195	676.8	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_02837	tr|A0A417JP01|A0A417JP01_9FIRM	100	323	0	0	1	323	1	323	2.4e-195	676.8	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_02837	tr|A0A417UTY8|A0A417UTY8_9FIRM	100	323	0	0	1	323	1	323	2.4e-195	676.8	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_02837	tr|D4N0V8|D4N0V8_ANAHA	100	323	0	0	1	323	1	323	2.4e-195	676.8	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_02837	tr|A0A6N2RN78|A0A6N2RN78_ANAHA	99.7	323	1	0	1	323	1	323	3.1e-195	676.4	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_02837	tr|L1QBV1|L1QBV1_ANAHA	99.7	323	1	0	1	323	1	323	5.2e-195	675.6	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_02837	tr|A0A1Q2CAU9|A0A1Q2CAU9_ANAHA	99.7	323	1	0	1	323	1	323	6.9e-195	675.2	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_02837	tr|E5VP64|E5VP64_9FIRM	99.7	323	1	0	1	323	1	323	6.9e-195	675.2	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_02837	tr|R5Z9B8|R5Z9B8_9FIRM	99.7	323	1	0	1	323	1	323	6.9e-195	675.2	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_02837	tr|A0A174S307|A0A174S307_ANAHA	99.7	323	1	0	1	323	1	323	8.9e-195	674.9	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A173UXL2|A0A173UXL2_ANAHA	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A173V7R5|A0A173V7R5_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A174D8V8|A0A174D8V8_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A174HSI5|A0A174HSI5_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A1C5TTN1|A0A1C5TTN1_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A1C5U7I7|A0A1C5U7I7_9CLOT	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A1C6BVX3|A0A1C6BVX3_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A1C6FXQ7|A0A1C6FXQ7_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A285PRT2|A0A285PRT2_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A373V9R9|A0A373V9R9_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A374AYZ4|A0A374AYZ4_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A3R6DJG5|A0A3R6DJG5_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A412MA68|A0A412MA68_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A415FJV4|A0A415FJV4_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A415VWX2|A0A415VWX2_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A415Y8U9|A0A415Y8U9_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A417C6D6|A0A417C6D6_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A417URI0|A0A417URI0_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A845KWQ3|A0A845KWQ3_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A5ZWR0|A5ZWR0_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A6BGZ5|A6BGZ5_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|C0EW54|C0EW54_9FIRM	100	325	0	0	1	325	1	325	4.5e-194	672.5	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A844GIR0|A0A844GIR0_9FIRM	99.7	325	1	0	1	325	1	325	5.8e-194	672.2	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A1C6IFT3|A0A1C6IFT3_9FIRM	99.7	325	1	0	1	325	1	325	7.6e-194	671.8	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A6N9LK70|A0A6N9LK70_9FIRM	99.7	325	1	0	1	325	1	325	7.6e-194	671.8	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
IEJMHOJM_03185	tr|A0A1C5RZ46|A0A1C5RZ46_9CLOT	99.7	325	1	0	1	325	1	325	1.3e-193	671	GCF_001405715.1_13414_6_52_genomic	bsh	bsh
