ID 1	ID 2	Label 1	Label 2	AAI	CDS count 1	CDS count 2	Matched count	Proteome cov.	ID param.	Cov. param.
682186408	854108483	CM06_29_S244	GCF_003481805.1_ASM348180v1_genomic	98.390939	3048	2924	2301	0.770596	0.400000	0.500000
682186408	1068651651	CM06_29_S244	GCF_005280655.1_ASM528065v1_genomic	70.152656	3048	3515	1600	0.487582	0.400000	0.500000
682186408	1019608061	CM06_29_S244	GCF_008416325.1_ASM841632v1_genomic	99.169358	3048	2935	2663	0.890189	0.400000	0.500000
682186408	788522975	CM06_29_S244	GCF_013302355.1_ASM1330235v1_genomic	98.533810	3048	3148	2446	0.789542	0.400000	0.500000
682186408	527818907	CM06_29_S244	GCF_013302445.1_ASM1330244v1_genomic	98.566776	3048	3083	2450	0.799217	0.400000	0.500000
682186408	948625501	CM06_29_S244	GCF_013302455.1_ASM1330245v1_genomic	98.294715	3048	3328	2488	0.780427	0.400000	0.500000
682186408	295690271	CM06_29_S244	GCF_013302465.1_ASM1330246v1_genomic	98.203279	3048	3048	2272	0.745407	0.400000	0.500000
682186408	716496865	CM06_29_S244	GCF_013302475.1_ASM1330247v1_genomic	98.601854	3048	2896	2265	0.762113	0.400000	0.500000
682186408	153691755	CM06_29_S244	GCF_013302525.1_ASM1330252v1_genomic	98.652042	3048	3184	2351	0.754493	0.400000	0.500000
682186408	687921433	CM06_29_S244	GCF_013302545.1_ASM1330254v1_genomic	98.258452	3048	3378	2520	0.784314	0.400000	0.500000
682186408	34986203	CM06_29_S244	GCF_013302555.1_ASM1330255v1_genomic	98.312570	3048	3313	2498	0.785411	0.400000	0.500000
682186408	455792797	CM06_29_S244	GCF_013302565.1_ASM1330256v1_genomic	98.309160	3048	3376	2500	0.778331	0.400000	0.500000
682186408	429271069	CM06_29_S244	GCF_013302595.1_ASM1330259v1_genomic	98.311582	3048	2936	2206	0.737299	0.400000	0.500000
682186408	835202417	CM06_29_S244	GCF_013302605.1_ASM1330260v1_genomic	98.321208	3048	2886	2202	0.742164	0.400000	0.500000
682186408	848023959	CM06_29_S244	GCF_013302645.1_ASM1330264v1_genomic	98.206634	3048	2907	2246	0.754324	0.400000	0.500000
682186408	615895323	CM06_29_S244	GCF_013302665.1_ASM1330266v1_genomic	98.208889	3048	2906	2250	0.755794	0.400000	0.500000
682186408	1036701917	CM06_29_S244	GCF_013302675.1_ASM1330267v1_genomic	99.057835	3048	2860	2457	0.831754	0.400000	0.500000
682186408	689975137	CM06_29_S244	GCF_013302685.1_ASM1330268v1_genomic	98.217082	3048	2896	2245	0.755384	0.400000	0.500000
682186408	254293297	CM06_29_S244	GCF_013302715.1_ASM1330271v1_genomic	97.937281	3048	3203	2402	0.768517	0.400000	0.500000
682186408	1008126485	CM06_29_S244	GCF_013302745.1_ASM1330274v1_genomic	98.360992	3048	2744	2197	0.758633	0.400000	0.500000
682186408	355191255	CM06_29_S244	GCF_013302755.1_ASM1330275v1_genomic	97.926082	3048	3185	2402	0.770736	0.400000	0.500000
682186408	529872611	CM06_29_S244	GCF_013302785.1_ASM1330278v1_genomic	98.401431	3048	2695	2201	0.766498	0.400000	0.500000
682186408	109066017	CM06_29_S244	GCF_013302795.1_ASM1330279v1_genomic	97.945492	3048	3259	2407	0.763279	0.400000	0.500000
682186408	94190771	CM06_29_S244	GCF_013302815.1_ASM1330281v1_genomic	97.895767	3048	3186	2398	0.769329	0.400000	0.500000
682186408	94487187	CM06_29_S244	GCF_013302845.1_ASM1330284v1_genomic	98.444846	3048	3275	2571	0.813222	0.400000	0.500000
682186408	515293781	CM06_29_S244	GCF_013302855.1_ASM1330285v1_genomic	98.465087	3048	3322	2542	0.798116	0.400000	0.500000
682186408	904400297	CM06_29_S244	GCF_013303175.1_ASM1330317v1_genomic	98.429819	3048	3319	2547	0.800063	0.400000	0.500000
682186408	822276757	CM06_29_S244	GCF_013303185.1_ASM1330318v1_genomic	98.367389	3048	2879	2306	0.778134	0.400000	0.500000
682186408	34211677	CM06_29_S244	GCF_013303225.1_ASM1330322v1_genomic	98.374140	3048	3219	2471	0.788575	0.400000	0.500000
682186408	341117077	CM06_29_S244	GCF_013304505.1_ASM1330450v1_genomic	98.622951	3048	2704	2257	0.784771	0.400000	0.500000
682186408	776075425	CM06_29_S244	GCF_013304555.1_ASM1330455v1_genomic	98.305276	3048	3377	2502	0.778833	0.400000	0.500000
682186408	370468721	CM06_29_S244	GCF_014131675.1_ASM1413167v1_genomic	70.019268	3048	3473	1557	0.477534	0.400000	0.500000
682186408	951145855	CM06_29_S244	GCF_014290215.1_ASM1429021v1_genomic	70.158816	3048	3567	1588	0.480121	0.400000	0.500000
682186408	556806247	CM06_29_S244	GCF_014467075.1_ASM1446707v1_genomic	70.019525	3048	3473	1557	0.477534	0.400000	0.500000
682186408	405093285	CM06_29_S244	GCF_015554695.1_ASM1555469v1_genomic	98.404960	3048	3176	2389	0.767674	0.400000	0.500000
682186408	282658517	CM06_29_S244	GCF_016586355.1_ASM1658635v1_genomic	74.944347	3048	3251	1654	0.525163	0.400000	0.500000
682186408	887923743	CM06_29_S244	GCF_017776395.1_ASM1777639v1_genomic	98.237385	3048	3057	2279	0.746601	0.400000	0.500000
682186408	389371285	CM06_29_S244	GCF_017776445.1_ASM1777644v1_genomic	98.266944	3048	2974	2281	0.757556	0.400000	0.500000
682186408	578049243	CM06_29_S244	GCF_017776475.1_ASM1777647v1_genomic	98.181597	3048	2837	2217	0.753441	0.400000	0.500000
682186408	971764739	CM06_29_S244	GCF_018223505.1_ASM1822350v1_genomic	90.659247	3048	2856	1860	0.630081	0.400000	0.500000
682186408	187549583	CM06_29_S244	GCF_018786105.1_ASM1878610v1_genomic	98.628198	3048	2920	2259	0.757038	0.400000	0.500000
682186408	276707689	CM06_29_S244	GCF_018786145.1_ASM1878614v1_genomic	98.580695	3048	2766	2186	0.751978	0.400000	0.500000
682186408	508836325	CM06_29_S244	GCF_018786165.1_ASM1878616v1_genomic	91.660509	3048	2955	2103	0.700650	0.400000	0.500000
682186408	466475887	CM06_29_S244	GCF_018918155.1_ASM1891815v1_genomic	78.699212	3048	2473	1649	0.597356	0.400000	0.500000
682186408	585091843	CM06_29_S244	GCF_018982945.1_ASM1898294v1_genomic	77.059765	3048	2542	1572	0.562433	0.400000	0.500000
682186408	378611401	CM06_29_S244	GCF_900624715.1_81B4_genomic	70.227695	3048	3393	1549	0.480981	0.400000	0.500000
682186408	931454493	CM06_29_S244	GCF_902362655.1_MGYG-HGUT-00052_genomic	70.240710	3048	3358	1577	0.492351	0.400000	0.500000
682186408	484275199	CM06_29_S244	GCF_902362875.1_MGYG-HGUT-00065_genomic	90.740121	3048	2929	1903	0.636774	0.400000	0.500000
682186408	976951064	CM06_29_S244	GCF_902362985.1_MGYG-HGUT-00080_genomic	70.169095	3048	3240	1558	0.495547	0.400000	0.500000
682186408	181578626	CM06_29_S244	GCF_902388025.1_UHGG_MGYG-HGUT-02528_genomic	98.490197	3048	3104	2331	0.757802	0.400000	0.500000
682186408	851785920	CM06_29_S244	SRR13592713	98.527215	3048	3116	2212	0.717716	0.400000	0.500000
682186408	851785701	CM06_29_S244	SRR13592785	98.476440	3048	3304	2292	0.721662	0.400000	0.500000
682186408	851784891	CM06_29_S244	SRR13592839	98.507478	3048	3167	2387	0.768142	0.400000	0.500000
682186408	742547754	CM06_29_S244	SRR18440051	98.612192	3048	3201	2149	0.687790	0.400000	0.500000
682186408	742547630	CM06_29_S244	SRR18440091	98.179298	3048	3365	2309	0.720100	0.400000	0.500000
682186408	742547628	CM06_29_S244	SRR18440093	98.109342	3048	3464	2403	0.738022	0.400000	0.500000
682186408	742546948	CM06_29_S244	SRR18440101	98.164998	3048	3385	2457	0.763874	0.400000	0.500000
205911922	986378379	CM06_64_S241	CM01_24_S247	70.285198	3295	3009	1591	0.504759	0.400000	0.500000
205911922	634837943	CM06_64_S241	CM02_14_S245	70.232158	3295	3690	1631	0.467001	0.400000	0.500000
205911922	66625002	CM06_64_S241	CM02_2_S14	70.066634	3295	3078	1545	0.484858	0.400000	0.500000
205911922	905744770	CM06_64_S241	CM02_5_S246	70.552642	3295	3035	1590	0.502370	0.400000	0.500000
205911922	1010594904	CM06_64_S241	CM02_91_S238	99.095254	3295	3357	3013	0.905893	0.400000	0.500000
205911922	667285071	CM06_64_S241	CM03_34_S239	99.095551	3295	3354	3012	0.906001	0.400000	0.500000
205911922	821397712	CM06_64_S241	CM03_42_S4	70.235558	3295	3127	1551	0.483027	0.400000	0.500000
205911922	301857139	CM06_64_S241	CM03_47_S15	70.216422	3295	3700	1632	0.466619	0.400000	0.500000
205911922	524733932	CM06_64_S241	CM03_84_S248	70.232158	3295	3692	1631	0.466867	0.400000	0.500000
205911922	813858893	CM06_64_S241	CM06_11_S6	70.333556	3295	3101	1572	0.491557	0.400000	0.500000
205911922	653557253	CM06_64_S241	CM06_28_S240	99.999375	3295	3288	3282	0.997114	0.400000	0.500000
205911922	682186408	CM06_64_S241	CM06_29_S244	70.166901	3295	3048	1562	0.492511	0.400000	0.500000
205911922	205911922	CM06_64_S241	CM06_64_S241	100.000000	3295	3295	3290	0.998483	0.400000	0.500000
205911922	904990394	CM06_64_S241	CM07_26_S11	69.939871	3295	2978	1555	0.495776	0.400000	0.500000
205911922	880978847	CM06_64_S241	CM07_31_S12	69.932743	3295	3022	1553	0.491689	0.400000	0.500000
205911922	598015336	CM06_64_S241	CM1_23_S50	69.967937	3295	2825	1561	0.510131	0.400000	0.500000
205911922	600785901	CM06_64_S241	CM1_26_S52	69.960922	3295	2954	1561	0.499600	0.400000	0.500000
205911922	12736013	CM06_64_S241	CM1_30_S215	70.356978	3295	3056	1605	0.505432	0.400000	0.500000
205911922	671318810	CM06_64_S241	CM7_52_S47	69.940032	3295	2966	1555	0.496726	0.400000	0.500000
205911922	636225010	CM06_64_S241	CM7_69_S49	69.954516	3295	2997	1561	0.496186	0.400000	0.500000
205911922	823122783	CM06_64_S241	CM7_88B_S63	70.284947	3295	3051	1591	0.501418	0.400000	0.500000
205911922	338410274	CM06_64_S241	GCA_003434455.1_ASM343445v1_genomic	93.832143	3295	3390	2450	0.732984	0.400000	0.500000
205911922	534266850	CM06_64_S241	GCA_008679275.1_ASM867927v1_genomic	70.429706	3295	2845	1562	0.508795	0.400000	0.500000
205911922	967328450	CM06_64_S241	GCA_008680515.1_ASM868051v1_genomic	70.295018	3295	2740	1405	0.465617	0.400000	0.500000
205911922	1024562110	CM06_64_S241	GCA_008680995.1_ASM868099v1_genomic	70.233900	3295	2955	1559	0.498880	0.400000	0.500000
205911922	78282800	CM06_64_S241	GCA_014866065.1_ASM1486606v1_genomic	69.879709	3295	2444	1513	0.527270	0.400000	0.500000
205911922	9868018	CM06_64_S241	GCA_017850655.1_ASM1785065v1_genomic	70.179580	3295	3183	1523	0.470207	0.400000	0.500000
205911922	879282112	CM06_64_S241	GCA_017851275.1_ASM1785127v1_genomic	70.375850	3295	3014	1588	0.503408	0.400000	0.500000
205911922	430829056	CM06_64_S241	GCA_017888015.1_ASM1788801v1_genomic	69.989460	3295	2650	1518	0.510681	0.400000	0.500000
205911922	788931016	CM06_64_S241	GCA_018364275.1_ASM1836427v1_genomic	93.823610	3295	3115	2338	0.729485	0.400000	0.500000
205911922	679792624	CM06_64_S241	GCA_018365775.1_ASM1836577v1_genomic	70.416869	3295	2522	1482	0.509541	0.400000	0.500000
205911922	359607040	CM06_64_S241	GCA_018375095.1_ASM1837509v1_genomic	99.519691	3295	3328	3070	0.927072	0.400000	0.500000
205911922	837301344	CM06_64_S241	GCA_018381315.1_ASM1838131v1_genomic	86.949713	3295	3330	2615	0.789434	0.400000	0.500000
205911922	346455952	CM06_64_S241	GCA_019114985.1_ASM1911498v1_genomic	70.102938	3295	2676	1600	0.535924	0.400000	0.500000
205911922	1039664130	CM06_64_S241	GCA_019119895.1_ASM1911989v1_genomic	70.114224	3295	2870	1631	0.529116	0.400000	0.500000
205911922	569217994	CM06_64_S241	GCA_900066705.1_14207_7_32_genomic	70.023228	3295	2929	1481	0.475900	0.400000	0.500000
205911922	562077286	CM06_64_S241	GCA_904419485.1_Chicken_16_mag_180_genomic	69.499168	3295	2744	1622	0.537175	0.400000	0.500000
205911922	555222240	CM06_64_S241	GCA_904419565.1_Chicken_21_mag_8_genomic	70.378923	3295	2726	1606	0.533466	0.400000	0.500000
205911922	602161413	CM06_64_S241	GCA_905199235.1_SRR2912801-mag-bin.12_genomic	99.193103	3295	3008	2733	0.867206	0.400000	0.500000
205911922	914358931	CM06_64_S241	GCA_905206325.1_ERR1600569-mag-bin.31_genomic	70.291899	3295	2475	1432	0.496360	0.400000	0.500000
205911922	829192648	CM06_64_S241	GCA_910574135.1_MGBC000029_genomic	94.078656	3295	3293	2373	0.720401	0.400000	0.500000
205911922	944410147	CM06_64_S241	GCA_910574775.1_MGBC000097_genomic	94.014139	3295	3310	2380	0.720666	0.400000	0.500000
205911922	750470447	CM06_64_S241	GCA_910574945.1_MGBC000090_genomic	94.027542	3295	3312	2380	0.720448	0.400000	0.500000
205911922	916140413	CM06_64_S241	GCA_910575065.1_MGBC000096_genomic	94.081881	3295	3286	2376	0.722079	0.400000	0.500000
205911922	816156767	CM06_64_S241	GCA_910575135.1_MGBC000098_genomic	94.095011	3295	3301	2375	0.720133	0.400000	0.500000
205911922	138322383	CM06_64_S241	GCF_000154305.1_ASM15430v1_genomic	98.205920	3295	3518	2863	0.840452	0.400000	0.500000
205911922	872531373	CM06_64_S241	GCF_000154545.1_ASM15454v1_genomic	70.058027	3295	3085	1576	0.494044	0.400000	0.500000
205911922	732580875	CM06_64_S241	GCF_000185525.1_ASM18552v1_genomic	70.156937	3295	3157	1528	0.473652	0.400000	0.500000
205911922	918808773	CM06_64_S241	GCF_000185825.1_ASM18582v1_genomic	98.949782	3295	3475	2983	0.881241	0.400000	0.500000
205911922	614704285	CM06_64_S241	GCF_000210695.1_ASM21069v1_genomic	70.090814	3295	3125	1573	0.490031	0.400000	0.500000
205911922	700782071	CM06_64_S241	GCF_000332875.2_ASM33287v2_genomic	69.714809	3295	2716	1516	0.504409	0.400000	0.500000
205911922	425180863	CM06_64_S241	GCF_000432215.1_MGS276_genomic	99.137326	3295	3250	3014	0.921008	0.400000	0.500000
205911922	66067027	CM06_64_S241	GCF_000508985.1_ASM50898v1_genomic	93.799979	3295	3571	2374	0.691523	0.400000	0.500000
205911922	785949977	CM06_64_S241	GCF_000876135.1_ASM87613v1_genomic	70.108621	3295	3580	1566	0.455564	0.400000	0.500000
205911922	205826691	CM06_64_S241	GCF_001304975.1_ASM130497v1_genomic	97.877046	3295	5039	2444	0.586513	0.400000	0.500000
205911922	843353130	CM06_64_S241	GCF_001404835.1_14207_7_31_genomic	70.072028	3295	3527	1573	0.461155	0.400000	0.500000
205911922	626686219	CM06_64_S241	GCF_001404955.1_13470_2_79_genomic	70.303008	3295	2915	1546	0.497907	0.400000	0.500000
205911922	207861835	CM06_64_S241	GCF_001405635.1_14207_7_82_genomic	70.053539	3295	3071	1540	0.483820	0.400000	0.500000
205911922	493393527	CM06_64_S241	GCF_001405715.1_13414_6_52_genomic	69.890288	3295	3316	1565	0.473453	0.400000	0.500000
205911922	431768003	CM06_64_S241	GCF_001998765.1_ASM199876v1_genomic	70.215831	3295	3104	1576	0.492577	0.400000	0.500000
205911922	556985565	CM06_64_S241	GCF_002270485.1_ASM227048v1_genomic	93.843934	3295	3438	2374	0.705183	0.400000	0.500000
205911922	816382499	CM06_64_S241	GCF_003461705.1_ASM346170v1_genomic	70.156690	3295	2555	1450	0.495726	0.400000	0.500000
205911922	764050077	CM06_64_S241	GCF_003461725.1_ASM346172v1_genomic	99.425192	3295	3416	3001	0.894353	0.400000	0.500000
205911922	41623715	CM06_64_S241	GCF_003473625.1_ASM347362v1_genomic	70.119319	3295	2745	1527	0.505629	0.400000	0.500000
205911922	832761085	CM06_64_S241	GCF_003473725.1_ASM347372v1_genomic	70.396766	3295	2896	1577	0.509449	0.400000	0.500000
205911922	457334979	CM06_64_S241	GCF_003477415.1_ASM347741v1_genomic	69.856295	3295	2952	1533	0.490796	0.400000	0.500000
205911922	319412061	CM06_64_S241	GCF_003480775.1_ASM348077v1_genomic	70.252842	3295	2864	1566	0.508524	0.400000	0.500000
205911922	609800931	CM06_64_S241	GCF_003480825.1_ASM348082v1_genomic	70.424696	3295	2895	1563	0.505008	0.400000	0.500000
205911922	532351139	CM06_64_S241	GCF_003481105.1_ASM348110v1_genomic	69.901184	3295	2975	1562	0.498246	0.400000	0.500000
205911922	854108483	CM06_64_S241	GCF_003481805.1_ASM348180v1_genomic	69.961789	3295	2924	1548	0.497829	0.400000	0.500000
205911922	1068651651	CM06_64_S241	GCF_005280655.1_ASM528065v1_genomic	86.613347	3295	3515	2671	0.784435	0.400000	0.500000
205911922	1019608061	CM06_64_S241	GCF_008416325.1_ASM841632v1_genomic	70.030932	3295	2935	1534	0.492456	0.400000	0.500000
205911922	788522975	CM06_64_S241	GCF_013302355.1_ASM1330235v1_genomic	70.527678	3295	3148	1559	0.483936	0.400000	0.500000
205911922	527818907	CM06_64_S241	GCF_013302445.1_ASM1330244v1_genomic	70.561386	3295	3083	1559	0.488868	0.400000	0.500000
205911922	948625501	CM06_64_S241	GCF_013302455.1_ASM1330245v1_genomic	70.129616	3295	3328	1587	0.479239	0.400000	0.500000
205911922	295690271	CM06_64_S241	GCF_013302465.1_ASM1330246v1_genomic	70.071395	3295	3048	1505	0.474539	0.400000	0.500000
205911922	716496865	CM06_64_S241	GCF_013302475.1_ASM1330247v1_genomic	70.171006	3295	2896	1571	0.507511	0.400000	0.500000
205911922	153691755	CM06_64_S241	GCF_013302525.1_ASM1330252v1_genomic	70.254847	3295	3184	1599	0.493595	0.400000	0.500000
205911922	687921433	CM06_64_S241	GCF_013302545.1_ASM1330254v1_genomic	70.134393	3295	3378	1589	0.476248	0.400000	0.500000
205911922	34986203	CM06_64_S241	GCF_013302555.1_ASM1330255v1_genomic	70.147914	3295	3313	1582	0.478814	0.400000	0.500000
205911922	455792797	CM06_64_S241	GCF_013302565.1_ASM1330256v1_genomic	70.178801	3295	3376	1585	0.475191	0.400000	0.500000
205911922	429271069	CM06_64_S241	GCF_013302595.1_ASM1330259v1_genomic	70.360917	3295	2936	1548	0.496870	0.400000	0.500000
205911922	835202417	CM06_64_S241	GCF_013302605.1_ASM1330260v1_genomic	70.349062	3295	2886	1546	0.500243	0.400000	0.500000
205911922	848023959	CM06_64_S241	GCF_013302645.1_ASM1330264v1_genomic	69.877255	3295	2907	1541	0.496936	0.400000	0.500000
205911922	615895323	CM06_64_S241	GCF_013302665.1_ASM1330266v1_genomic	69.904763	3295	2906	1543	0.497662	0.400000	0.500000
205911922	1036701917	CM06_64_S241	GCF_013302675.1_ASM1330267v1_genomic	70.201848	3295	2860	1569	0.509829	0.400000	0.500000
205911922	689975137	CM06_64_S241	GCF_013302685.1_ASM1330268v1_genomic	69.873461	3295	2896	1543	0.498466	0.400000	0.500000
205911922	254293297	CM06_64_S241	GCF_013302715.1_ASM1330271v1_genomic	70.218962	3295	3203	1561	0.480456	0.400000	0.500000
205911922	1008126485	CM06_64_S241	GCF_013302745.1_ASM1330274v1_genomic	69.927270	3295	2744	1509	0.499752	0.400000	0.500000
205911922	355191255	CM06_64_S241	GCF_013302755.1_ASM1330275v1_genomic	70.215599	3295	3185	1561	0.481790	0.400000	0.500000
205911922	529872611	CM06_64_S241	GCF_013302785.1_ASM1330278v1_genomic	70.014081	3295	2695	1502	0.501503	0.400000	0.500000
205911922	109066017	CM06_64_S241	GCF_013302795.1_ASM1330279v1_genomic	70.174313	3295	3259	1565	0.477571	0.400000	0.500000
205911922	94190771	CM06_64_S241	GCF_013302815.1_ASM1330281v1_genomic	70.213741	3295	3186	1561	0.481716	0.400000	0.500000
205911922	94487187	CM06_64_S241	GCF_013302845.1_ASM1330284v1_genomic	70.360406	3295	3275	1552	0.472451	0.400000	0.500000
205911922	515293781	CM06_64_S241	GCF_013302855.1_ASM1330285v1_genomic	70.350780	3295	3322	1538	0.464863	0.400000	0.500000
205911922	904400297	CM06_64_S241	GCF_013303175.1_ASM1330317v1_genomic	70.356567	3295	3319	1538	0.465074	0.400000	0.500000
205911922	822276757	CM06_64_S241	GCF_013303185.1_ASM1330318v1_genomic	70.037532	3295	2879	1580	0.511824	0.400000	0.500000
205911922	34211677	CM06_64_S241	GCF_013303225.1_ASM1330322v1_genomic	70.197184	3295	3219	1580	0.485109	0.400000	0.500000
205911922	341117077	CM06_64_S241	GCF_013304505.1_ASM1330450v1_genomic	70.123964	3295	2704	1544	0.514752	0.400000	0.500000
205911922	776075425	CM06_64_S241	GCF_013304555.1_ASM1330455v1_genomic	70.128941	3295	3377	1586	0.475420	0.400000	0.500000
205911922	370468721	CM06_64_S241	GCF_014131675.1_ASM1413167v1_genomic	98.213358	3295	3473	2871	0.848404	0.400000	0.500000
205911922	951145855	CM06_64_S241	GCF_014290215.1_ASM1429021v1_genomic	93.712505	3295	3567	2407	0.701545	0.400000	0.500000
205911922	556806247	CM06_64_S241	GCF_014467075.1_ASM1446707v1_genomic	98.211198	3295	3473	2871	0.848404	0.400000	0.500000
205911922	405093285	CM06_64_S241	GCF_015554695.1_ASM1555469v1_genomic	70.115103	3295	3176	1546	0.477824	0.400000	0.500000
205911922	282658517	CM06_64_S241	GCF_016586355.1_ASM1658635v1_genomic	70.076526	3295	3251	1655	0.505652	0.400000	0.500000
205911922	887923743	CM06_64_S241	GCF_017776395.1_ASM1777639v1_genomic	70.147732	3295	3057	1543	0.485831	0.400000	0.500000
205911922	389371285	CM06_64_S241	GCF_017776445.1_ASM1777644v1_genomic	70.165858	3295	2974	1545	0.492902	0.400000	0.500000
205911922	578049243	CM06_64_S241	GCF_017776475.1_ASM1777647v1_genomic	70.203997	3295	2837	1526	0.497717	0.400000	0.500000
205911922	971764739	CM06_64_S241	GCF_018223505.1_ASM1822350v1_genomic	70.236195	3295	2856	1456	0.473419	0.400000	0.500000
205911922	187549583	CM06_64_S241	GCF_018786105.1_ASM1878610v1_genomic	69.965154	3295	2920	1587	0.510700	0.400000	0.500000
205911922	276707689	CM06_64_S241	GCF_018786145.1_ASM1878614v1_genomic	70.088042	3295	2766	1568	0.517406	0.400000	0.500000
205911922	508836325	CM06_64_S241	GCF_018786165.1_ASM1878616v1_genomic	70.124106	3295	2955	1454	0.465280	0.400000	0.500000
205911922	466475887	CM06_64_S241	GCF_018918155.1_ASM1891815v1_genomic	70.447982	3295	2473	1462	0.506935	0.400000	0.500000
205911922	585091843	CM06_64_S241	GCF_018982945.1_ASM1898294v1_genomic	71.473636	3295	2542	1521	0.521158	0.400000	0.500000
205911922	378611401	CM06_64_S241	GCF_900624715.1_81B4_genomic	98.534092	3295	3393	2835	0.847787	0.400000	0.500000
205911922	931454493	CM06_64_S241	GCF_902362655.1_MGYG-HGUT-00052_genomic	94.213412	3295	3358	2427	0.729596	0.400000	0.500000
205911922	484275199	CM06_64_S241	GCF_902362875.1_MGYG-HGUT-00065_genomic	70.023228	3295	2929	1481	0.475900	0.400000	0.500000
205911922	976951064	CM06_64_S241	GCF_902362985.1_MGYG-HGUT-00080_genomic	99.412800	3295	3240	3043	0.931293	0.400000	0.500000
205911922	181578626	CM06_64_S241	GCF_902388025.1_UHGG_MGYG-HGUT-02528_genomic	70.215831	3295	3104	1576	0.492577	0.400000	0.500000
205911922	851785920	CM06_64_S241	SRR13592713	70.232040	3295	3116	1495	0.466386	0.400000	0.500000
205911922	851785701	CM06_64_S241	SRR13592785	70.139288	3295	3304	1447	0.438551	0.400000	0.500000
205911922	851784891	CM06_64_S241	SRR13592839	70.202614	3295	3167	1492	0.461777	0.400000	0.500000
205911922	742547754	CM06_64_S241	SRR18440051	70.350134	3295	3201	1497	0.460899	0.400000	0.500000
205911922	742547630	CM06_64_S241	SRR18440091	70.112655	3295	3365	1450	0.435435	0.400000	0.500000
205911922	742547628	CM06_64_S241	SRR18440093	70.231824	3295	3464	1513	0.447699	0.400000	0.500000
205911922	742546948	CM06_64_S241	SRR18440101	70.353632	3295	3385	1528	0.457485	0.400000	0.500000
904990394	986378379	CM07_26_S11	CM01_24_S247	97.635635	2978	3009	2245	0.749958	0.400000	0.500000
904990394	634837943	CM07_26_S11	CM02_14_S245	97.729635	2978	3690	2330	0.698860	0.400000	0.500000
904990394	66625002	CM07_26_S11	CM02_2_S14	98.344519	2978	3078	2445	0.807464	0.400000	0.500000
904990394	905744770	CM07_26_S11	CM02_5_S246	98.245602	2978	3035	2308	0.767670	0.400000	0.500000
904990394	1010594904	CM07_26_S11	CM02_91_S238	70.182164	2978	3357	1553	0.490292	0.400000	0.500000
904990394	667285071	CM07_26_S11	CM03_34_S239	70.182164	2978	3354	1553	0.490524	0.400000	0.500000
904990394	821397712	CM07_26_S11	CM03_42_S4	98.234864	2978	3127	2309	0.756429	0.400000	0.500000
904990394	301857139	CM07_26_S11	CM03_47_S15	97.729498	2978	3700	2329	0.697514	0.400000	0.500000
904990394	524733932	CM07_26_S11	CM03_84_S248	97.727654	2978	3692	2327	0.697751	0.400000	0.500000
904990394	813858893	CM07_26_S11	CM06_11_S6	98.264779	2978	3101	2331	0.766902	0.400000	0.500000
904990394	653557253	CM07_26_S11	CM06_28_S240	69.939871	2978	3288	1555	0.496329	0.400000	0.500000
904990394	682186408	CM07_26_S11	CM06_29_S244	98.494466	2978	3048	2313	0.767673	0.400000	0.500000
904990394	205911922	CM07_26_S11	CM06_64_S241	69.939871	2978	3295	1555	0.495776	0.400000	0.500000
904990394	904990394	CM07_26_S11	CM07_26_S11	100.000000	2978	2978	2975	0.998993	0.400000	0.500000
904990394	880978847	CM07_26_S11	CM07_31_S12	99.984602	2978	3022	2929	0.976333	0.400000	0.500000
904990394	598015336	CM07_26_S11	CM1_23_S50	99.877566	2978	2825	2728	0.940203	0.400000	0.500000
904990394	600785901	CM07_26_S11	CM1_26_S52	99.894375	2978	2954	2862	0.964936	0.400000	0.500000
904990394	12736013	CM07_26_S11	CM1_30_S215	97.563843	2978	3056	2243	0.743454	0.400000	0.500000
904990394	671318810	CM07_26_S11	CM7_52_S47	99.987118	2978	2966	2942	0.989906	0.400000	0.500000
904990394	636225010	CM07_26_S11	CM7_69_S49	99.887321	2978	2997	2867	0.959665	0.400000	0.500000
904990394	823122783	CM07_26_S11	CM7_88B_S63	97.636538	2978	3051	2247	0.745397	0.400000	0.500000
904990394	338410274	CM07_26_S11	GCA_003434455.1_ASM343445v1_genomic	70.076134	2978	3390	1565	0.491520	0.400000	0.500000
904990394	534266850	CM07_26_S11	GCA_008679275.1_ASM867927v1_genomic	98.060538	2978	2845	2192	0.752877	0.400000	0.500000
904990394	967328450	CM07_26_S11	GCA_008680515.1_ASM868051v1_genomic	98.115954	2978	2740	1987	0.694998	0.400000	0.500000
904990394	1024562110	CM07_26_S11	GCA_008680995.1_ASM868099v1_genomic	98.370192	2978	2955	2137	0.720378	0.400000	0.500000
904990394	78282800	CM07_26_S11	GCA_014866065.1_ASM1486606v1_genomic	99.320310	2978	2444	2164	0.798229	0.400000	0.500000
904990394	9868018	CM07_26_S11	GCA_017850655.1_ASM1785065v1_genomic	98.381050	2978	3183	2401	0.779419	0.400000	0.500000
904990394	879282112	CM07_26_S11	GCA_017851275.1_ASM1785127v1_genomic	98.308114	2978	3014	2317	0.773364	0.400000	0.500000
904990394	430829056	CM07_26_S11	GCA_017888015.1_ASM1788801v1_genomic	74.923988	2978	2650	1532	0.544421	0.400000	0.500000
904990394	788931016	CM07_26_S11	GCA_018364275.1_ASM1836427v1_genomic	70.033036	2978	3115	1515	0.497292	0.400000	0.500000
